DA_word,count_DA
وتشوفون,2
غطاه,2
اعطال,2
وسيط,2
جابنا,2
بر,2
بيجيبني,2
بقولها,2
طفرت,2
لستة,2
واعدل,2
طلعها,2
يتعقبك,2
للشكل,2
تسوونه,2
وخذنا,2
تتخبى,2
لينك,2
اللايكات,2
بيظبطنا,2
اويلي,2
مقايظة,2
خذيت,2
ودكم,2
اقايضها,2
الاكيد,2
يتصادر,2
متربين,2
وياكم,2
بتغير,2
بيتغير,2
بتبدع,2
باختصار,2
ويبي,2
تطبق,2
السقمنت,2
اعرق,2
بعزمه,1
يعزم,1
ااجرها,1
يبالكم,1
مرضي,1
لاصنع,1
يأجرها,1
استأجر,1
بنهي,1
بتواصل,1
تدفعين,1
لاقية,1
ابجربها,1
وترسل,1
وتنكسر,1
اظمن,1
تجربها,1
دامني,1
تلطع,1
بالعادة,1
جمعتكم,1
وشيكم,1
تسوون,1
الضيوف,1
بضبطك,1
يو,1
اجانب,1
التيليقرام,1
وراسل,1
بهذلتني,1
تستأجرها,1
ونقدر,1
تأجرت,1
اجار,1
اوظح,1
مترددة,1
بيجون,1
بيقعدون,1
فابيها,1
ونشوفه,1
بيستأجرها,1
الرائعة,1
ومثيرة,1
مؤيدين,1
الري,1
ونزيد,1
الربط,1
بشيك,1
منعكس,1
يخلي,1
نسح,1
الدامبل,1
يسحبه,1
حو,1
مليانه,1
وبالا,1
لب,1
بالاف,1
وسباقات,1
مجهزين,1
والطرق,1
ملسه,1
للجبل,1
يحللون,1
الجلي,1
معل,1
نوريهم,1
جووا,1
نور,1
الكهربا,1
صايره,1
جباره,1
افتحلي,1
يما,1
فازت,1
لنهايه,1
الاسف,1
نطبع,1
وجب,1
التنبيه,1
نهي,1
اجراءاتها,1
وافرمته,1
سنين,1
اخترقه,1
فابغاهم,1
بمعلوماتي,1
وسحبت,1
وجهازي,1
ظمنا,1
والحمدلله,1
بيسحب,1
وبيحاول,1
يتسجل,1
فالعملية,1
يخترقونها,1
والبرامج,1
بالديسكور,1
والبث,1
اتشوف,1
وشغال,1
وقفله,1
يهاجمون,1
اندفع,1
بحدود,1
يكلميني,1
وعشان,1
ربه,1
فيصير,1
وبطاقاتي,1
بياناتك,1
معلوماتها,1
تعرضونه,1
اتفقتوا,1
وسلمتهم,1
سألتهم,1
عطى,1
نت,1
والفلوس,1
نحملها,1
الموثوقة,1
والعقد,1
اوقع,1
هاك,1
ينرسل,1
يكرر,1
محطوط,1
والمخترق,1
عطيتهم,1
واختاروا,1
اتصالات,1
تسيطر,1
الدول,1
والرابط,1
ماكو,1
بدكتور,1
الانشاء,1
مربوطة,1
ولابتوبين,1
فقصة,1
كطبيعة,1
تقدمه,1
تغري,1
وارسلوا,1
سمى,1
تنرسل,1
وحتى,1
باسويها,1
مخليني,1
توفر,1
حماية,1
كراك,1
يزرع,1
تصورون,1
فقولوا,1
بنشغلها,1
نشوفها,1
فقررت,1
علك,1
لازقة,1
الجرام,1
فاك,1
بقالات,1
نطبعه,1
تبغونا,1
محطينها,1
بالطول,1
تهزهز,1
قو,1
الاستاند,1
طاوة,1
ادعسها,1
مسافتها,1
يشكون,1
دحدر,1
والتجارب,1
وناس,1
مخيفين,1
كنسلوا,1
متعاطي,1
بعائلته,1
وسابع,1
اصر,1
فتشوني,1
امسكها,1
ثقة,1
تحقيقات,1
خلونك,1
وترجع,1
والموضوع,1
وخروج,1
بتسبب,1
استشير,1
ويهج,1
لخوي,1
والكافي,1
للسفارة,1
قلناه,1
بيدخلوني,1
افقد,1
بحرفيا,1
وعالامور,1
توجهت,1
يبتعث,1
ومبسوطين,1
ننبسط,1
والولاية,1
بينقلوني,1
يسجنه,1
تطرح,1
بتخصص,1
يجرهم,1
جايزتنا,1
بالعيشة,1
وسافروا,1
ويدرس,1
يغيرونك,1
يفطرون,1
للسوبر,1
طبيعيين,1
جسمهم,1
سفاحين,1
شفر,1
وادق,1
بنظبطك,1
يهددوني,1
باخوي,1
ويدق,1
السيلف,1
ينتظروني,1
اتوظف,1
للجامعة,1
وخوي,1
خلاه,1
وعرفنا,1
يتجاوزهم,1
سجنوه,1
يسجن,1
باعتقاده,1
بتوقيع,1
سويه,1
بكافئه,1
اوديك,1
لورعان,1
اخرة,1
كذبتك,1
باسجل,1
الستوري,1
بسب,1
والحلقات,1
الحمية,1
للعبك,1
جابوها,1
بالمكينة,1
عيالك,1
ردات,1
فعلهم,1
الكا,1
مصحيه,1
الصدوم,1
جاها,1
وشف,1
اسألين,1
ثامن,1
عالفجرية,1
بيثور,1
عربونك,1
متفقين,1
يرعى,1
الراعي,1
وبقعد,1
اواسيه,1
واعلمه,1
مضاف,1
للادلة,1
اقال,1
القظية,1
للقاظي,1
للقظية,1
وسجلتها,1
ووظحت,1
عالقصة,1
اغراظه,1
وتحطها,1
اراجع,1
تهمة,1
احقية,1
اعتراظ,1
سجنتوا,1
نسجن,1
اوهقه,1
المستخدمين,1
لدولتي,1
واسف,1
قاظي,1
رفعوا,1
يحصلون,1
يطرحونه,1
سيناريو,1
يجربون,1
وحصلوا,1
تلاعب,1
التايمر,1
بالجهة,1
سووها,1
اليوزر,1
ودخله,1
ساحبين,1
وتبين,1
ونخترقه,1
اظيف,1
فالكم,1
تصعد,1
وانك,1
المخصصين,1
تفيدنا,1
انصاد,1
بتاريخ,1
للداتا,1
حرظيا,1
تخترقها,1
زمني,1
بالعصابات,1
باقعد,1
بانت,1
وبان,1
ويقدر,1
والمهمة,1
يقبلون,1
حليته,1
يرقونك,1
توهق,1
وتحطه,1
يتأكدون,1
وجيههم,1
لرئيسه,1
جحد,1
بالملايين,1
ارصدتهم,1
نبغاك,1
للقسم,1
المختفي,1
وداها,1
الاستجواب,1
صادوا,1
ازورها,1
تزورها,1
نعقدها,1
طلعناها,1
بطلعها,1
برحنا,1
سكينة,1
تقصه,1
بداله,1
نزودها,1
تفسخ,1
فنيلتك,1
ينسم,1
مليانة,1
تحفر,1
وتحفر,1
مسحات,1
ندفه,1
ونقصه,1
نقصه,1
يحسبها,1
جيبها,1
الشدة,1
الفنيلة,1
ضاغطة,1
طلعتها,1
زقة,1
لخمت,1
يحذرون,1
وشرط,1
ونتخذ,1
حاولنا,1
ودخلت,1
اتنفس,1
وبشكل,1
وابيع,1
فحوصات,1
ودباي,1
وزعت,1
يجمعونه,1
وبدران,1
نجمعه,1
بتروح,1
والخمس,1
وشبعت,1
بالبراند,1
دزيتها,1
اجمعه,1
جمرك,1
طالبينها,1
نعطيها,1
حاصلين,1
نفسنا,1
للسيارات,1
خنجيبها,1
الزباين,1
الدينة,1
الهوبات,1
بناخذها,1
بنحطها,1
فرغوها,1
للميزان,1
ونجمع,1
اغراظ,1
غسالات,1
كومنتات,1
يسوونه,1
بموت,1
الجواب,1
لتحليلكم,1
اخلصها,1
متجهز,1
بالسنوات,1
لاخوك,1
وانسحب,1
نكلم,1
ونطلب,1
ومنطقتي,1
يرجعونك,1
مختص,1
تتميز,1
وكلمهم,1
مخصصين,1
باخذك,1
محفول,1
مكفول,1
فراس,1
وجونه,1
معزة,1
تطلعني,1
توريه,1
وامن,1
احاجهم,1
قانوني,1
مانعينه,1
وهيئته,1
وجميلة,1
تفيدني,1
نشوفك,1
مخبى,1
حمستني,1
واقارب,1
وببحث,1
تتحسن,1
تتفاقم,1
وكبرت,1
وحب,1
اتذكرك,1
بيبتعثون,1
وبيحددون,1
وبيدرون,1
واسلوبهم,1
للكاميرات,1
والموظوع,1
بيسوي,1
نطلعهم,1
جواها,1
هكرز,1
احلل,1
يسمونهم,1
قدروا,1
يسيطرون,1
ومسك,1
حدها,1
بيكملون,1
وبيتحسن,1
وخليهم,1
لنبغى,1
الوايفاي,1
وظعنا,1
منغمي,1
وجايه,1
ابونا,1
وجاهم,1
مكرمينه,1
ومعطينه,1
يفيدهم,1
جتهم,1
للحبس,1
وابين,1
صدرك,1
ويحصل,1
الذنب,1
متوفية,1
للكلمة,1
يفظل,1
يفظفظ,1
متوسطين,1
خوه,1
صحصح,1
تخلينا,1
لمحل,1
مسكوا,1
وخذوه,1
تنطرق,1
وديها,1
عبينا,1
ابروح,1
انقليزي,1
براحتي,1
انحرج,1
عملاء,1
اسعاره,1
فهمتوه,1
وتكتب,1
سوها,1
لمترجم,1
الامس,1
تقييمهم,1
دونت,1
نيد,1
بتعبه,1
باكاسره,1
لاجرب,1
توزيعه,1
يمنتي,1
وثمنطعشر,1
يكلمكم,1
ويصفقون,1
وجتك,1
والعافية,1
تحارب,1
طبقها,1
الهام,1
استغليتها,1
اكتئاب,1
وتغيرت,1
ومليوني,1
ويبدون,1
وتدقر,1
مقربين,1
ريكفري,1
وعلاج,1
وتأهيل,1
يحتر,1
يكرش,1
زرقا,1
صوروا,1
ويظرب,1
وتزيد,1
متركز,1
الجد,1
جذبه,1
بكهرب,1
وتتكفل,1
وله,1
السيزون,1
فت,1
صفطات,1
الصفطات,1
اسكت,1
بلبس,1
احمر,1
واسألهم,1
اجهاد,1
سيرش,1
وذولي,1
اجيهم,1
بايراد,1
ااهل,1
لدكتور,1
وداني,1
دعستك,1
تتمرن,1
ناقصك,1
اتمرنت,1
مدربين,1
لعيبة,1
سمنتي,1
حبيته,1
باحلبه,1
باستفيد,1
الساكت,1
تشكيلي,1
دعست,1
لعبك,1
التسارع,1
واعجبني,1
واستمريت,1
نصه,1
والمعرض,1
يصيح,1
صاح,1
تبغاها,1
ناشئين,1
ازودها,1
العبها,1
يتذكرونها,1
يزعل,1
سجلني,1
اتطور,1
واتمرن,1
جمب,1
الرنين,1
ناقصهم,1
كنترول,1
مهلة,1
اريح,1
الحدعشر,1
سمين,1
ونظارات,1
وشكلي,1
متقبل,1
ابتدائية,1
وسطعش,1
والمدرب,1
بثالث,1
واكاديمية,1
وتخليني,1
ابكي,1
اسمن,1
الخمسطعش,1
مدحه,1
المدهة,1
بسجلك,1
البايع,1
والايفون,1
تصبر,1
بتبيعني,1
غرقانة,1
منفرد,1
تنكشف,1
يلخمني,1
بطحة,1
حسس,1
تكر,1
لاجيك,1
وفلوسي,1
بطقاق,1
وعارضه,1
بصارحكم,1
تشترك,1
بالنفس,1
للواتس,1
نكلمه,1
صدوم,1
هالخم,1
وخلك,1
بجاوبك,1
نصدمه,1
واجبروه,1
لمدينتهم,1
يحاسب,1
لايطاليا,1
وامل,1
للحكومة,1
لذاك,1
مخفين,1
متمرس,1
يخلوني,1
فلوسكم,1
خذوك,1
وحطوك,1
لحساباتهم,1
فنبغى,1
وسجنتهم,1
برجوع,1
يضرك,1
الثمرة,1
استفدتها,1
وخوينا,1
يدخلونه,1
اتحدى,1
اياك,1
مستانسين,1
ونظموا,1
يغطي,1
تتضرر,1
وشاك,1
يسلمون,1
خويهم,1
مغبين,1
فانتظر,1
موظوعي,1
يقطوني,1
يبدلون,1
استغربتوا,1
صحن,1
سمعوني,1
وعافية,1
بعايلتنا,1
الغريبين,1
توصلها,1
مواعده,1
واجدة,1
العالي,1
حن,1
الاذكياء,1
والوزارة,1
الارشيف,1
خلفيته,1
باينة,1
بصير,1
وباسوورد,1
واشبكه,1
للنظام,1
مقارب,1
للدرجة,1
وماخذين,1
اوصيه,1
والمرة,1
يكسر,1
للويب,1
والمرض,1
يكونون,1
دماغي,1
ويعلمه,1
وخذا,1
وعلمه,1
كيو,1
جابك,1
ويشكي,1
للحالة,1
يشكي,1
بالاسم,1
للمرور,1
يوريك,1
وعرضوا,1
سائل,1
دارس,1
بالصينية,1
فاحمد,1
صيني,1
تعلمه,1
بنحرك,1
الاعتياد,1
وبسأله,1
يشيلون,1
والانتربول,1
يطلبنا,1
يحطهم,1
وشبك,1
الشغف,1
واصلا,1
تسعين,1
وبينها,1
اختبر,1
درجته,1
واستانس,1
المرظ,1
تخطيها,1
فايت,1
وحياتهم,1
ومرتاحين,1
يختبرون,1
يسافر,1
مبسوطين,1
تطلعون,1
مطور,1
اضافات,1
بالدرجات,1
شخصنها,1
بالفطور,1
وهذاك,1
ووسخ,1
لخويه,1
يعطونه,1
ويرجع,1
يقابلهم,1
متأخرين,1
يعترظ,1
يحددون,1
يوديك,1
بالمسار,1
يختبر,1
الصيفيات,1
وقعدوا,1
يراجعون,1
ويراجعها,1
وارفقه,1
ميده,1
والقصة,1
يجسرونه,1
نمبر,1
وبقهره,1
ماسكه,1
تنرفزني,1
اقهره,1
طاحين,1
يصوره,1
تزورنا,1
ومسويين,1
وتوه,1
ضفته,1
ورينا,1
راكيبورد,1
ابيظ,1
والعن,1
دا,1
فاسف,1
خلا,1
لحست,1
تنتظر,1
بطفر,1
وابلش,1
القدحة,1
شسم,1
تشيلون,1
لاجيب,1
تجيبه,1
تهبل,1
ينعرض,1
وعارض,1
بيملكني,1
بيشوتري,1
السوايت,1
بالحوسة,1
كهربا,1
الليلي,1
انفجر,1
الماصورة,1
يبينا,1
تخلصه,1
رجعه,1
رجعته,1
فكيت,1
تهز,1
شرقت,1
يصغر,1
تهديه,1
فبما,1
مكتوم,1
اشرت,1
لبره,1
للي,1
بواجه,1
للصبح,1
ونبدلها,1
نشبكها,1
تتروش,1
تحسك,1
وخليناها,1
السمتش,1
بنعطيه,1
عارفونها,1
ينصب,1
وخل,1
باكيجين,1
البكج,1
وصريح,1
مواصل,1
خارجي,1
وندق,1
التوصيلة,1
بيعجبنا,1
بعدم,1
خليناه,1
شموس,1
مقفلها,1
توديها,1
والبوكس,1
الشموس,1
شتسمونها,1
انجن,1
ارافق,1
انشد,1
بالعمر,1
استنتاج,1
مخبي,1
يرسم,1
ترمز,1
للمحلات,1
السي,1
وقريت,1
فحصل,1
لبق,1
مقفلينه,1
لسيارته,1
وغرب,1
وشرق,1
مسلمني,1
الحقه,1
ويمشي,1
راقي,1
ويدري,1
الاملاك,1
ابوهم,1
فتحوا,1
يريح,1
مغبي,1
للحارس,1
والبيت,1
والعلوم,1
جملتين,1
تحسه,1
وحطيته,1
الضخمة,1
الضعف,1
للمدينة,1
ومهتم,1
تستهويني,1
الابوين,1
يهمونا,1
انجنب,1
الخوات,1
تقسيمة,1
ارقامها,1
تحطم,1
يقسمون,1
ابوكم,1
تصيبي,1
رجلها,1
عزاهم,1
واعطيت,1
عطاهم,1
مزور,1
وتقسم,1
يدف,1
النشفان,1
مضطر,1
وتلفها,1
تلفها,1
فعشان,1
فصول,1
غسلته,1
بنسويه,1
وطفت,1
نمسك,1
عالسلامة,1
ناكل,1
بيدز,1
يدعس,1
فزة,1
يتهور,1
اذوقه,1
جربنا,1
تشوفوني,1
السلب,1
تستخدمونها,1
منقطعين,1
كنها,1
وتشيله,1
تسمونه,1
بشيلة,1
قوايل,1
استويت,1
كيفكم,1
قاربت,1
فطولت,1
تقشير,1
اتجنب,1
ونشغله,1
متجهين,1
عجزت,1
بيدخله,1
وبيكبسه,1
يلبس,1
الطمبة,1
بنشتري,1
وتعطيها,1
يعفى,1
رسوم,1
يتعاقب,1
عاقبته,1
دفه,1
امثل,1
وعقدك,1
مكلميني,1
يكرمونك,1
انتصر,1
فلاني,1
طابور,1
صباحي,1
حارمني,1
تتذكرها,1
داف,1
باللهجة,1
اسمعه,1
سبيكر,1
عاليمين,1
يقهرني,1
بيكذب,1
عيد,1
شاهدك,1
مسكنة,1
مسكن,1
يفرض,1
احترامه,1
فبالك,1
سالفتك,1
مسيكين,1
تبدر,1
اعذر,1
وموديني,1
نقعد,1
الرهبة,1
طع,1
يتشرف,1
البعير,1
يسطرني,1
يمحطني,1
بتاكل,1
العقاب,1
الواح,1
خشبية,1
والحارس,1
بابين,1
نفرين,1
واقصها,1
غبتوا,1
عريف,1
متعايد,1
الارظي,1
المحطوط,1
وصكر,1
بعترف,1
اعتراف,1
ويقرب,1
يشخصنها,1
مدرسني,1
فاكرني,1
بشرح,1
سيب,1
مشاغبات,1
تاكين,1
بيصلي,1
شرق,1
بيهين,1
جاكم,1
للسوالف,1
ويتحمسون,1
شين,1
بيردها,1
يستقعد,1
تصحيح,1
مراقبين,1
عبيط,1
مبنى,1
شايفه,1
والمدرسة,1
لتي,1
ومننتظم,1
تصعدها,1
وواضح,1
تغيب,1
تقلب,1
ويطلعك,1
بالكشن,1
كتف,1
وكتف,1
الصفور,1
اتوجه,1
غايب,1
لطم,1
وجنبي,1
الموال,1
ويناظرني,1
بزين,1
كسرت,1
الطموح,1
تودي,1
نعلمك,1
يتوعدني,1
بفلوسي,1
يصعدها,1
خرابيطك,1
عالمدرسة,1
اختارها,1
المتفوقين,1
كاره,1
تاركه,1
يتحلطم,1
بخلص,1
وواقعية,1
ادف,1
اشيلها,1
الدفدفة,1
والشيل,1
والحط,1
فاتحة,1
تنقهر,1
وارتعبت,1
عالدعسة,1
تنشف,1
تسحبه,1
تقفلت,1
الكافي,1
يبهدلني,1
للاخير,1
وطروطه,1
وندخل,1
ثلين,1
غيرهم,1
ونغيره,1
عيت,1
كليات,1
وبتضبط,1
بنشغله,1
نشبك,1
تعبتني,1
عشانكم,1
نعاير,1
الوصخ,1
شفيكم,1
ونسحبها,1
الكيلوات,1
صيانة,1
الدرايش,1
ونرفع,1
بنخليه,1
غطا,1
يتفتح,1
مرتخي,1
بالبخاخ,1
حوسته,1
الرما,1
وانرفع,1
فالفرادي,1
عفريتتها,1
منحلة,1
حتحط,1
كفارة,1
نبدل,1
نبدله,1
نطالع,1
مراهنين,1
حاطينها,1
والشغل,1
مطلع,1
والمسامير,1
جمل,1
الجلنط,1
الجلم,1
لعيب,1
وفنان,1
مضبطينك,1
وبطولات,1
تدلع,1
استكشف,1
وتتابع,1
وبتلقى,1
يطورونها,1
وينزلونها,1
خلصتوا,1
حتاخذ,1
وخلي,1
وانتظرهم,1
لجهات,1
مختصة,1
ويحققون,1
ويسحبونك,1
وواضحة,1
تقعدين,1
تلفين,1
تجحدين,1
بغوا,1
خذونا,1
وحطونا,1
مرسلك,1
بتبتزيني,1
انتي,1
واخليهم,1
واطالب,1
تعويض,1
سوليف,1
بزرانه,1
اودي,1
تعرفيني,1
وظبط,1
تخطيت,1
اسحبك,1
محجم,1
ومطلع,1
ادوخ,1
اشغال,1
تقطيعة,1
بفاهم,1
اختصر,1
ذحين,1
اخلصني,1
مرجع,1
مرجعه,1
بتجه,1
تتخطى,1
تردوا,1
ماسكني,1
توجعني,1
تتشاور,1
وتكلم,1
يبغاك,1
لحالته,1
ووقفتك,1
خلتني,1
مؤونة,1
ادراكك,1
سلفتك,1
يعبي,1
متذكر,1
واعجبتكم,1
لعت,1
سلفت,1
الضخم,1
طمني,1
مباشر,1
والدكتور,1
تسلف,1
معمعة,1
الارظ,1
الظغط,1
مخهم,1
بالمئتين,1
معانا,1
محللك,1
لحالنا,1
اسلوبها,1
يفوق,1
انقلوا,1
باعوه,1
يصحى,1
نتخرج,1
دمت,1
وحادث,1
طالبني,1
والامانة,1
سلفهم,1
يحسون,1
الاخو,1
عالوقفة,1
تطلعه,1
حنية,1
المواتر,1
يستأجرها,1
وبرسلك,1
متقروش,1
واللايك,1
بيزين,1
حادني,1
اتحملك,1
وشرا,1
بترجع,1
لفت,1
وشالت,1
سعة,1
يثني,1
يستأجر,1
بنحدد,1
بنكتب,1
الاخضر,1
تمون,1
عالشطحة,1
برسلك,1
وبتقابل,1
رجعتها,1
ايظا,1
فوز,1
واصلة,1
ادقدق,1
ضبطت,1
نبين,1
رسبا,1
يجيها,1
هالا,1
الغير,1
بالطقاق,1
الحسافة,1
ارسلي,1
خوياي,1
يومه,1
بالثلاث,1
بالفيديو,1
وابشروا,1
الجراب,1
باوصل,1
تحف,1
ذبات,1
اشترها,1
لبابا,1
كويتيين,1
شريتها,1
اقراها,1
عجبتني,1
نبارك,1
بينصنع,1
يحولون,1
تحولها,1
اسرقه,1
بتهزأ,1
والعيال,1
راسلين,1
الارسال,1
الدقايق,1
تايم,1
الخسران,1
اتوافق,1
هالاشياء,1
للسعر,1
توريني,1
زيك,1
احتياجاته,1
جداني,1
مرحبتين,1
بغيتها,1
ومشكلتي,1
بكيفه,1
سارقك,1
يدقق,1
نخير,1
مصنوعة,1
يرقى,1
رتم,1
نزلناها,1
بالليفن,1
التمبيات,1
واياه,1
وظعيات,1
الخمسطعشر,1
وضعية,1
الوضعية,1
مسحوب,1
اوردر,1
قوتي,1
يقط,1
بنفسجية,1
وبدفع,1
بالفيزا,1
وهمي,1
متراح,1
ويوصلك,1
خمستعش,1
مخزانا,1
بندفع,1
وتسعطعشر,1
تنطر,1
تصورنا,1
اغراض,1
بالتطبيق,1
درامي,1
وغطا,1
بالألفين,1
اندفعت,1
فترته,1
يجذبون,1
للاسعار,1
دقيت,1
اماطل,1
يجيبونه,1
اصدي,1
سويها,1
والميزة,1
الافظل,1
تستعبط,1
بشتريه,1
كالات,1
توقعتها,1
بندخل,1
تنسون,1
وشحنتك,1
الفود,1
ارزاق,1
مرنت,1
مسكه,1
يتمرن,1
خليتك,1
ندخلها,1
بشتريها,1
فلانية,1
تتذكره,1
الاونلاين,1
بجزر,1
ذوليك,1
الارجنتيني,1
وحسبت,1
مشتريات,1
تقتنع,1
استعرض,1
ومكذبني,1
يحسبني,1
جعلي,1
برصيد,1
يعطوني,1
مشتريها,1
تبيعونها,1
تشترون,1
بالثلاثين,1
سلة,1
دفعوا,1
تبعها,1
ديسكوردي,1
سو,1
سوب,1
ترتبها,1
باسحب,1
واحدعش,1
بالسيناريو,1
امسكه,1
نقزات,1
تغتنم,1
نوهت,1
صورها,1
يصورها,1
اخترع,1
بناية,1
نجتمع,1
المتاجر,1
وابا,1
برفع,1
براس,1
ووافقوا,1
ومسكت,1
افر,1
والشغلة,1
ويعطيك,1
وصمم,1
بروفيشنال,1
الزراعة,1
يشوفوني,1
يفيدك,1
بجيكم,1
اسهل,1
الديسكورت,1
بايخ,1
عنا,1
يتبرع,1
تخاوي,1
باللايك,1
تأكيد,1
للقيمرز,1
صبغ,1
بخسر,1
الفايز,1
عالفكرة,1
فهمتيني,1
ارفضها,1
انجبرت,1
براسكم,1
تحطون,1
ولايك,1
روز,1
رحال,1
تلقاها,1
اعارظه,1
موتره,1
ويعرضون,1
اوفي,1
انعرض,1
اتقهوى,1
فالهم,1
تصمل,1
دوما,1
هالموضوع,1
بسويه,1
حرك,1
وبجيع,1
وبسجل,1
يوثق,1
انبعث,1
بيسب,1
بديرها,1
جاوبتني,1
واظبط,1
لاجي,1
تظيع,1
وحسبتك,1
تشككني,1
مضيع,1
اوثق,1
فصلوا,1
ثوب,1
بيشتريها,1
وبيسب,1
اربيك,1
وامشي,1
جاية,1
وتصور,1
وتوب,1
الحلوة,1
داز,1
اراسلهم,1
تنتشر,1
عبيد,1
خاطر,1
تفتحها,1
اخطي,1
فالواحد,1
صانع,1
تدفعها,1
حقر,1
ربعك,1
اقسط,1
اتساهل,1
مستندات,1
اوكسجين,1
بتعرفه,1
بتدفع,1
الصيدة,1
ايوند,1
السوفت,1
وباخذ,1
والاد,1
والعيد,1
عليش,1
نفض,1
احتاجها,1
بيستغرق,1
للذكاء,1
وانسخ,1
مصلحين,1
لمحا,1
وقفنا,1
ننسخها,1
بالعقار,1
يخشه,1
بتشوفونه,1
لموظوعنا,1
عالهكر,1
مساعد,1
ابداها,1
بتطفي,1
بتعود,1
يقبلونك,1
نصيدك,1
رخمة,1
ينفس,1
مستسلم,1
تتحدى,1
وثنتين,1
الكلاب,1
حقاته,1
تطيرني,1
مراسل,1
اراسل,1
والزقه,1
بالثقيل,1
انبسط,1
بطيرك,1
اصيدك,1
بالبنك,1
اشيك,1
الواد,1
ومستحيل,1
بنجي,1
للواتساب,1
يتخصص,1
تحظى,1
متحمسين,1
انقبل,1
صرافته,1
ماستر,1
عاللايك,1
وولدها,1
لطيارته,1
اقابلها,1
يطلقون,1
يمنعني,1
اتعاون,1
تهدى,1
تحسسني,1
واختمت,1
بباريس,1
تقابلك,1
سمته,1
اغار,1
ذبحتني,1
وحظن,1
بالفرنسي,1
والا,1
قابلها,1
لغرفتي,1
يفكني,1
فقعدت,1
متدهور,1
موضوعي,1
ادعي,1
مرسلها,1
وعندها,1
حابة,1
متخرج,1
الوثيقة,1
عالمطار,1
ظف,1
بمر,1
تتوعى,1
الاحقية,1
فتشه,1
وانسدحت,1
قدرتي,1
بالقبض,1
تفهمه,1
لحظور,1
والحت,1
ناقصنا,1
والقائد,1
والحنون,1
تتحملين,1
الحفل,1
صديقها,1
بسيارته,1
ومنشغل,1
والفندق,1
وغرفتي,1
طالعة,1
ظيعت,1
ودق,1
وتعزينها,1
حسيب,1
ليتك,1
دين,1
والحياة,1
ارظاء,1
يتمشى,1
الاسياب,1
يلف,1
علميني,1
وقامت,1
الاجار,1
ويحسب,1
غربة,1
جنسك,1
الكورسات,1
مقسم,1
الروميت,1
اهدي,1
وعلميني,1
تشيلين,1
تناظر,1
للسوق,1
هله,1
ويقعدون,1
نظامين,1
وحجز,1
وخلص,1
املوا,1
وخلنا,1
بعثة,1
والبعثة,1
وفتحت,1
احذفه,1
خافوا,1
اجامل,1
اخش,1
اتبلك,1
تخليه,1
بحوله,1
مسميه,1
عينكم,1
اتجرأ,1
للفخ,1
لسيارتي,1
خليج,1
السومة,1
وتشوفها,1
باشر,1
وحطني,1
حسبت,1
مسجد,1
عالسوم,1
جايينه,1
تحجزه,1
ريت,1
وحول,1
بيرسل,1
توفق,1
تخطي,1
سوء,1
واسولف,1
بيزق,1
جوك,1
ينسرق,1
بديك,1
طرية,1
ثلاطعش,1
تخوفني,1
وجرس,1
وخليكم,1
حصلها,1
وتشتركوا,1
طاير,1
تقلدني,1
تستغلون,1
بكثرة,1
والقزازة,1
وركز,1
واسكر,1
سيدا,1
لغرفة,1
وكيل,1
ومدير,1
يتلقف,1
مشيناها,1
طفاها,1
بمرك,1
صرنا,1
بتقعد,1
اللقافة,1
والصوت,1
وينزلني,1
لمه,1
ابقول,1
ويلحقون,1
الخالد,1
النكبة,1
وشهيد,1
جاركم,1
اولع,1
المعلمين,1
سارقين,1
بجهاز,1
توعد,1
ونقعد,1
نهجول,1
فانص,1
عالطاولة,1
يسكت,1
المايكروباص,1
تلاحق,1
لانصدمت,1
فلم,1
بلغت,1
وارسلته,1
بتوقفنا,1
بيجونا,1
اتقروش,1
نفرش,1
خنصلي,1
للفصل,1
ناسي,1
يكتبونها,1
خذاهم,1
واشوفه,1
وخميس,1
الطبخة,1
يعرفونهم,1
مستغربين,1
تعرفنا,1
فطوره,1
كلف,1
نناديه,1
نعزمه,1
التخيل,1
وياكل,1
ناظرنا,1
تقطعها,1
عرفه,1
يتفرج,1
يتقبل,1
واشتغل,1
دسمة,1
مستقرين,1
تقعدون,1
تستكشف,1
بنقطة,1
بدع,1
يشتر,1
تمددها,1
وتخليها,1
بايخة,1
لشركة,1
وانكم,1
متعددين,1
تستغل,1
بمعاناته,1
الدعاء,1
بيضبطه,1
يضبطه,1
دوبي,1
ارسم,1
باللوجو,1
لاستاذ,1
افل,1
السبحة,1
طفران,1
تحسونه,1
للخاص,1
بقناتي,1
يحشر,1
ارشادات,1
القعدة,1
اعكر,1
احسبوا,1
الانستجرام,1
الفيوتيوب,1
اشتغلته,1
دخلتك,1
للصورة,1
كوبي,1
لنك,1
عرقت,1
تخيلاتكم,1
الاختراع,1
وكلش,1
بيفيد,1
بتترك,1
الوظايف,1
راسمها,1
الديسكور,1
ديسكور,1
بتسولف,1
لوجهها,1
وجهها,1
طلبه,1
لاعظم,1
لوريك,1
وابوك,1
حقيقيين,1
وهميين,1
للمهمة,1
البثوث,1
لثلاث,1
المباشر,1
تاخذونه,1
تاخذونها,1
تنفع,1
تعلمتها,1
تنذكر,1
والقاه,1
مطاق,1
يتطاق,1
والمجموعة,1
واسفين,1
تكلمونه,1
محمدا,1
تتطاقون,1
الشلاليات,1
ويعطينا,1
خذاني,1
وقطني,1
حطني,1
ويفزع,1
الشلة,1
