DA_word,count_DA
هتنشر,2
هتخليها,2
للخطوه,2
بتمتلك,2
لليوتيوب,2
بتشمل,2
وقاعد,2
متشوق,2
هتكسب,2
بكلمك,2
بتختار,2
فعاده,2
للحريه,2
فعدم,2
لاضرار,2
بيستوجب,2
بتحددها,2
الجاي,2
هتلتزم,2
وهتقرب,2
بتكرر,2
هيحقق,2
بيدركوا,2
تسمروا,2
لمهاراتك,2
وتختار,2
هيودينا,2
ملي,2
تخليني,2
والمميزات,2
متفقين,2
هيبدا,2
وبتفكر,2
وتحدد,2
لانجاز,2
متابعين,2
بتمكن,2
مبسوطين,2
هتقابلك,2
للتصميم,2
لمجال,2
بتدفع,2
بيلعبها,2
وبتقدم,2
ابحاث,2
وتروح,2
بتتقدم,2
بيطرح,2
منعته,2
بيطلق,2
رص,2
يبعت,2
بيفكرني,2
بالهنا,2
يي,2
قلتي,2
هرد,2
بيتفرجوا,2
هيجاوب,2
الزباله,2
تعبانه,2
نعناع,2
فريش,2
الدكاتره,2
ين,2
دوبك,2
وهترجع,2
زراع,2
شايفاها,2
اخويا,2
الريحه,2
هيست,2
هيبتدي,2
جبنه,2
للعيال,2
هشوف,2
تعملي,2
الشنطه,2
جمعوها,2
هتختاره,2
هتاكلو,2
بقالي,2
لعبتش,2
اخوكي,2
وانتوا,2
سبته,2
بتاكلي,2
هاكلها,2
العصايه,2
بم,2
زوري,2
وه,2
تاكلي,2
بيصلي,2
بتقوله,2
با,2
النونو,2
خساره,2
الملايه,2
تلاقيه,2
اطبق,2
يجيبك,2
بع,2
هختار,2
فيهوش,2
هقوللك,2
مامتي,2
فاكراني,2
جر,2
صباحيه,2
بتبيع,2
سخنه,2
صحيت,2
بصي,2
بشها,2
تفتكر,2
الهب,2
بتاعتكم,2
بالطماطم,2
وفراخ,2
اللحمه,2
الجامده,2
هيها,2
اشوفك,2
لفين,2
بتنجان,2
الكدابه,2
معاكم,2
الت,2
اق,2
بقولك,2
تقولوا,2
اشطر,2
تورتايه,2
بطلوا,2
مالهم,2
بيضحكوا,2
دوقيني,2
وعجبته,2
زيك,2
تلبسي,2
البت,2
تموتيني,2
العروسه,2
بتستغفر,2
واخده,2
ينور,2
وبيف,2
الفيدات,2
هيدعم,2
هتدعم,2
مفاجات,2
عاملاها,2
خش,2
بيجيش,2
السنسور,2
هاته,2
بيسخنش,2
بورده,2
وبيشتغل,2
وشغل,2
وبنحاول,2
بعتلك,2
مشغله,2
هتشتري,2
هتخسر,2
براحتك,2
وهارد,2
خليكم,2
بريس,2
الزرار,2
تستقبل,2
تحطهم,2
بتجيش,2
فعندنا,2
وخلي,2
ضهرك,2
تكاته,2
بتنقسم,2
تجيبها,2
هناخده,2
يمثلوا,2
بتقيس,2
فعندي,2
بنسميه,2
الكهربيه,2
اقلبك,2
الاتي,2
هنشيله,2
فالغرض,2
بالفرنسي,2
طلعنا,2
هسيب,2
هيجيلك,2
اليساوي,2
والفي,2
خص,2
قو,2
شفشق,2
فاضي,2
بتصل,2
متغطي,2
هتقي,2
لاته,2
داي,2
فبيبقى,2
هيشوفها,2
بينهي,2
بكذا,2
بقد,2
للمساله,2
والتانيه,2
وهنصمم,2
طرحه,2
جايلي,2
عايزينك,2
قصد,2
فاف,2
بتعامل,2
ينعدم,2
هتديك,2
الاولانيه,2
اختلفناش,2
والحته,2
بتتقسم,2
الرسمتين,2
هخلص,2
تقصيريه,2
اخش,2
هتخش,2
بستخدمها,2
بدي,2
قائم,2
بيقوللي,2
اتحولت,2
بالحد,2
مسافات,2
بتقارن,2
اجيبه,2
فهتبقى,2
فرضها,2
اوصل,2
الموظفات,2
بتمشي,2
ومستني,2
طلخه,2
واتقال,2
يتكتب,2
استن,2
لنيويورك,2
وصلوش,2
يعتبرش,2
بيتعرض,2
بيفرو,2
وساب,2
الصخريه,2
بتقابل,2
هتحس,2
راعي,2
وواضح,2
بالرسوم,2
هتقابل,2
بيرسم,2
ويوصف,2
وبتطير,2
لقت,2
بتنشر,2
لارتفاع,2
حدوته,2
بنتحرك,2
نفضل,2
نوم,2
داوود,2
شبهه,2
معموله,2
نشوفه,2
بنقدر,2
اعدادي,2
تمانيه,2
وبتوصل,2
وعكس,2
وباقي,2
للسما,2
لقيتها,2
بقتش,2
هتعملوا,2
البني,2
وحاجه,2
تعتبرهم,2
والاله,2
سابش,2
ماتتجوزوش,2
الحدوته,2
واتجوزها,2
ابين,2
بتبعت,2
معتقد,2
هنعتبر,2
قمري,2
وديتوا,2
رجعنا,2
بيتحط,2
هنضيف,2
وهتبقى,2
هتاكله,2
فطول,2
نحدد,2
قايل,2
وبيزيد,2
الكام,2
اتحلت,2
هنخلص,2
والذره,2
بتتصرف,2
الموجتين,2
هتكتشف,2
وهيطلع,2
هيبقوا,2
وبتتحرك,2
هدي,2
يطلعوا,2
بتترك,2
غرقانه,2
نخلي,2
ميكانيكال,2
فع,2
بيمثلها,2
بيتغير,2
والموجه,2
نوصفها,2
هتتكرر,2
وبتعمل,2
مكلكعه,2
بترمي,2
وتلف,2
تصمم,2
واخدين,2
يخلصوا,2
تبطئ,2
اتقل,2
هيحتاج,2
بيبعد,2
لوش,2
وارجع,2
تاخده,2
يقعد,2
هتتعمل,2
هتسافر,2
كالعاده,2
فضا,2
هتقلب,2
يخلص,2
وهيفضل,2
بتفكروا,2
ترجعه,2
مخب,2
وماحدش,2
المخب,2
بتخرج,2
توسع,2
حريقه,2
عملهاش,2
والجسر,2
اتحول,2
سودا,2
السريخ,2
والميه,2
وجنبه,2
بيجهز,2
يشربوا,2
اتشاف,2
والصيادين,2
متقطع,2
بيودي,2
السراير,2
والتلاته,2
اتصدمت,2
سامع,2
بيحس,2
بتضرب,2
بصص,2
الدوا,2
هياخده,2
كملوا,2
سببها,2
ادوا,2
وهتفضل,2
يتسحب,2
ضهره,2
متغطيه,2
رجلينا,2
تتفضل,2
فرحانين,2
اتكسر,2
سدني,2
جاش,2
انجلا,2
شايفاه,2
هيطلعه,2
جابه,2
هيدخلوا,2
هيخش,2
بتتحسب,2
لبيتك,2
واقعد,2
عاييز,2
بيقولوه,2
ومافيش,2
بيشيل,2
جواك,2
قالوش,2
خسران,2
بيغني,2
تنجينا,2
والحاجه,2
بيتبع,2
يكسبوا,2
قالله,2
بعرف,2
ونعمل,2
هتتكلم,2
خلاني,2
تمنه,2
هيحس,2
مالهمش,2
وافتكروا,2
واصلين,2
ومطلوب,2
ستات,2
بنشوف,2
لمركز,2
والعيال,2
بنواجه,2
المعارضين,2
اخوانا,2
بلح,2
جعان,2
ولع,2
اد,2
هديك,2
هيتبقى,2
لينا,2
تستوعب,2
حااول,2
وهدي,2
هتشوفوها,2
موناتي,2
نكشف,2
الستات,2
كلم,2
هتحكم,2
هكمل,2
لعيبه,2
التقيل,2
خرم,2
خلوا,2
هجمع,2
مجمعه,2
وهنتكلم,2
الجامد,2
متخصصه,2
تسجل,2
بيخزن,2
بتعدش,2
بتهون,2
تجيش,2
وجواه,2
مهوله,2
وشها,2
بيهون,2
الابراهيم,2
وجايبين,2
اخليهم,2
يسيبوني,2
هقوله,2
بيعتمدوا,2
شفتوه,2
دعيت,2
بتخدم,2
محطوطه,2
هنوريكم,2
لكله,2
حخام,2
معترفين,2
تخش,2
واديها,2
اكترر,2
بيحطوا,2
جابت,2
عارفاها,2
سكي,2
المعزه,2
فطره,2
فاطر,2
يطلعلي,2
ابلس,2
الكومنتات,2
بوليس,2
تمسكي,2
الاني,2
امت,2
بعته,2
وجي,2
يدينا,2
هتاكلي,2
بتعملي,2
مدور,2
الميكس,2
مالناش,2
ودومي,2
هياكله,2
حبيت,2
بيخليني,2
مامتك,2
جايباه,2
تخافيش,2
خليتها,2
هتسكت,2
خلاك,2
بتحبوا,2
امسكها,2
لمعاد,2
يستاهل,2
بتعمليه,2
اشتركش,2
صواريخ,2
مديني,2
شاطرين,2
الولاد,2
باينه,2
اشوفه,2
بتضربيني,2
طلبتي,2
عايزاني,2
عمايل,2
خليتيني,2
وليك,2
قوام,2
واكتبوا,2
بفلوس,2
ميعاد,2
تنسيش,2
بتتاكل,2
اهوت,2
اداني,2
بالجبنه,2
خدنا,2
مزعلك,2
هشترك,2
شفتها,2
بتضحك,2
جم,2
ساكت,2
عايزاه,2
الوش,2
وصاحبتها,2
بينادي,2
جنبي,2
لقيته,2
لزميله,2
شغلي,2
بتقولوا,2
بتقعد,2
بيتحطش,2
يعدوا,2
بكلم,2
بيصوموا,2
لاولادنا,2
بتدوم,2
بيكلموا,2
بنتك,2
عروسه,2
خلفوا,2
بكلمكم,2
كتبت,2
بتمر,2
احش,2
هنام,2
نلبس,2
ماعملش,2
تمحها,2
بنغلط,2
مراتك,2
نط,2
بناخد,2
بيعلمنا,2
مطمن,2
بنطفي,2
فاخر,2
هتبدل,2
هنقرا,2
مايخافش,2
وكف,2
وماله,2
هنتلاقى,2
هتتقابل,2
اقوللكم,2
مسكين,2
هتتجوزي,2
تفكرش,2
جنبك,2
بيغلطش,2
كفارت,2
سح,2
بتكفر,2
بيمح,2
ونروح,2
بيشتكي,2
يهب,2
بنوته,2
ادردش,2
ومعاك,2
بتعملوا,2
ترغي,2
هعطي,2
زعلك,2
رزيله,2
بيخفوا,2
بطلع,2
حضرت,2
استسمحه,2
ولادنا,2
بتصليش,2
حنبشر,2
بيبشرها,2
هينور,2
بيحبه,2
بنبيع,2
التلاجه,2
وسيب,2
بتقفل,2
وتلاته,2
بتعب,2
بتسخن,2
ويقعد,2
وتسعين,2
بيكرهه,2
اقعدش,2
مقراه,2
هيدعوا,2
بيبشر,2
هنشغل,2
هتدخل,2
باشتغل,2
بتتخيل,2
وهتلاقوا,2
هنفتح,2
السمارت,2
بالادابتور,2
باكتر,2
حرك,2
الطياره,2
وك,2
كريوكي,2
جوسات,2
وخواص,2
هنشرح,2
شيلنا,2
بيوصلك,2
شيك,2
هتهتم,2
الفوليوم,2
فيوا,2
تعلي,2
اشغله,2
هشغل,2
بتقيد,2
وتطفي,2
بالشيرنج,2
سك,2
البريس,2
خام,2
اتكلمتش,2
هتفعل,2
اللايف,2
هتجدد,2
بتدعم,2
لامكانيات,2
باند,2
بتلاقيه,2
بنعرض,2
بروسيسور,2
الزراير,2
سنتي,2
هنفرم,2
عطيني,2
لبي,2
للضعف,2
اقف,2
ارخم,2
هتعوض,2
هنختلف,2
جبناها,2
خم,2
بيسالك,2
هحول,2
للمتر,2
قلتلي,2
كبيتال,2
هيتحول,2
تطلعوا,2
كوارث,1
معظمه,1
مقترحاتكم,1
تحبوا,1
تشوفوه,1
وبحسبه,1
دقاق,1
الاطلنطي,1
هينتج,1
اندفاع,1
حست,1
الصدام,1
للكوكب,1
لرماد,1
دامس,1
هتسخن,1
امتد,1
غذائها,1
فتموت,1
توفره,1
للاحداث,1
بالحجم,1
ومقترحاتكم,1
بالتخلي,1
اتطورت,1
فالعصر,1
الاورنثوبودات,1
والصيربودات,1
لقاره,1
قارات,1
للتاقلم,1
مسطحات,1
اتقسموا,1
بتتجول,1
بيحكمه,1
اخرها,1
للانكلوسور,1
هنعيش,1
لاحجام,1
للخف,1
بتخليها,1
الالاسور,1
الربيدات,1
وجمجمه,1
لتاني,1
والصحرا,1
ومتواجد,1
بتحكم,1
مالهوش,1
صفايح,1
لحجمه,1
السفان,1
رشيق,1
لغذائها,1
التاقلم,1
بمجموعات,1
الاحجام,1
والاشكال,1
للكبيره,1
المخيفه,1
بكثافه,1
التيرات,1
توصيفه,1
التيرا,1
سورات,1
رنف,1
رينكس,1
بيربط,1
الازرع,1
بالارجل,1
الخفاش,1
الجل,1
جناحه,1
تاقلم,1
بالدنياصورات,1
تفوتش,1
معلوماتك,1
لتغير,1
للاعشاب,1
للاشجار,1
شرائح,1
لنوع,1
بتمكنه,1
التقديرات,1
والمستنقع,1
أنوف,1
بيجذب,1
مدينا,1
صورات,1
للحفر,1
ديل,1
بيستخبى,1
بتسكن,1
الدرابانوصور,1
ديول,1
بتساعده,1
وبيدعم,1
والحكايه,1
خلصتش,1
بينتج,1
الفصلين,1
طليق,1
حدايق,1
بينمو,1
بيصاحبها,1
وبيعدي,1
مستقبليا,1
بينفصلوا,1
رفضهم,1
هيخليهم,1
بيواجهها,1
حملات,1
تحذيريه,1
مايعرفش,1
الخمسينات,1
هينتجوا,1
وينتج,1
قرصه,1
عندكش,1
بيضخ,1
تميزه,1
والميزه,1
بتخليه,1
يستخبى,1
يتوقعها,1
تخليك,1
تنبهر,1
بتحتوي,1
محاطه,1
بتتمد,1
الصبغيه,1
بيتلون,1
فتنتج,1
بتجمع,1
والدراسات,1
الحربايه,1
ويحدد,1
ضفنا,1
بعينه,1
جباره,1
بتنادي,1
دراع,1
بالامكانيات,1
بيعوم,1
بيصاحبهم,1
نست,1
وبيرجعوا,1
وارتباط,1
بالاجهزه,1
عيون,1
وتغييره,1
قدميات,1
بالصوره,1
للمخ,1
بتهديدات,1
ورعب,1
بياخدك,1
للرجوع,1
للجزيره,1
الرم,1
اتحق,1
ادمر,1
بكيني,1
تسموا,1
بالشياطين,1
للشط,1
استسلم,1
قرون,1
الهادي,1
بتحتل,1
وبيعيش,1
اخلاقها,1
ماساويه,1
بيوتهم,1
ينموا,1
وهتضرب,1
للشوارع,1
هتتجمع,1
بينتهيش,1
محبين,1
يقدروش,1
يتحملوا,1
بدرجه,1
متشبع,1
بتركيزات,1
السام,1
حامضيه,1
وحمضي,1
بتعادل,1
السمه,1
والكهف,1
واقي,1
وخاص,1
بتتكثف,1
ويشكل,1
استعراض,1
وتستمتع,1
بتندفع,1
وبتتكسف,1
وتتصلب,1
لكبريت,1
الغازيه,1
المشاع,1
هترفض,1
اختيارات,1
بيوت,1
وعربيات,1
لالغاء,1
تعطيل,1
لتسريب,1
حث,1
اتسربت,1
فرئيس,1
ووزراء,1
اكدوا,1
هتخطر,1
وهاجي,1
التعبان,1
التعبين,1
الدهبي,1
فايبر,1
لانس,1
للوفاه,1
يادوب,1
مراعبه,1
بمعلومات,1
للقوانين,1
والقواعد,1
تعرضتش,1
والامونيوم,1
الشجر,1
لمنطقه,1
سموه,1
وسبب,1
بتميل,1
وبوجود,1
بيقلل,1
بتشبع,1
لكارثه,1
لاربع,1
والبركان,1
بيظنوا,1
بتحتاج,1
لمناخ,1
سابوها,1
محظوره,1
والمسؤولين,1
لاقوا,1
محتفظين,1
بيؤمنوا,1
فبيقولوا,1
وباعداد,1
يعتقدوا,1
شعور,1
بيرشدهم,1
للطريق,1
ممتد,1
فبيسبب,1
يتجمد,1
مالحه,1
والشمس,1
واتغير,1
شفتوها,1
وقلتلك,1
حسابك,1
ويثبتو,1
لاجزاء,1
فوالا,1
هنقسمها,1
لكا,1
هتستخدمه,1
الثانيين,1
مناظرين,1
بر,1
وبيحقد,1
وبينط,1
وقسمت,1
بالنهار,1
هايل,1
ويقلع,1
يلزمكم,1
برنس,1
بنبقى,1
ليوم,1
وهختار,1
التاسكات,1
وحبوا,1
يقيسوا,1
ومتعلم,1
والحله,1
بيتفنن,1
بيخلوا,1
بروائح,1
تتحرق,1
للعلامه,1
رنه,1
قليلين,1
هيقلل,1
شمع,1
لغوصه,1
فدره,1
انسياب,1
بيشبك,1
يمنعه,1
والحركه,1
ترفعه,1
بتشحن,1
للساعه,1
بياثر,1
تاخدها,1
بتقدم,1
بتاخر,1
وفضلنا,1
تاهت,1
بالاحداثيات,1
هنسمح,1
يرتخي,1
فالملف,1
متوصل,1
خطفين,1
هيتحكم,1
بتحرر,1
حرر,1
متعته,1
لابسها,1
والتكتكه,1
التكتكا,1
بنقسم,1
بنرفع,1
وتضغطه,1
الدقاقه,1
ومضاعفاتها,1
وكمل,1
وجاك,1
البيزو,1
تريسيتي,1
يستغلها,1
بتظن,1
الماركه,1
الازاز,1
شوكر,1
نانه,1
وبتصدق,1
للاهتزازات,1
وتاني,1
هيتقفل,1
وتفتح,1
تقفله,1
وهيستريا,1
بالنمط,1
تكتين,1
للترانزستور,1
هتقابله,1
بتعرضوا,1
اعدهم,1
اعملش,1
وودن,1
هعملها,1
هعد,1
بترانزستور,1
بتسمعهم,1
ترانزستورات,1
وبطاريه,1
هتخلص,1
فنسبه,1
الثلا,1
اضق,1
والتصميم,1
ماتيريال,1
يكملش,1
بتتاثر,1
وشايف,1
ومفاعيله,1
باهتزازات,1
بنعين,1
حارس,1
والحارس,1
السبين,1
هيولد,1
ساسبنس,1
عارب,1
والمجال,1
هيكونه,1
والبروتونات,1
بكونه,1
فالفوتون,1
بيستمر,1
لاتجاهه,1
الفون,1
الفتون,1
الس,1
سيزيام,1
احكي,1
ومنيك,1
بيتكم,1
مايكروويف,1
وهنوصل,1
بشوكته,1
الرنانه,1
الرخمه,1
ونعدي,1
السيزيم,1
الميكرويف,1
وهنحط,1
والحساس,1
وصلاها,1
مك,1
ومغناطيس,1
تها,1
بتوصله,1
لسعه,1
للشوكه,1
بنتحكم,1
التكات,1
نتجه,1
لجانا,1
للساعات,1
مادش,1
نغلط,1
ظهورها,1
ايرون,1
واجعت,1
هتتحل,1
وبيتصرف,1
والمعادلة,1
ضميره,1
قايلينه,1
بتديهالك,1
بتاخدها,1
موقفتش,1
أمثل,1
والميل,1
للرابع,1
بتربطهم,1
فميل,1
مائل,1
فايدة,1
تشوفهم,1
بيقطعها,1
التبسيط,1
هتتحسس,1
مسدسها,1
بتقولك,1
فالمسافة,1
تلاحظه,1
هتقوله,1
ييجي,1
جواء,1
نقدرش,1
جات,1
وليكن,1
والربعة,1
هلامي,1
مفيهوش,1
والخطأ,1
لأنصاف,1
لأجزاء,1
للسبعة,1
لرقم,1
واطرحهم,1
وهعرف,1
حليته,1
هيوصلك,1
هتوجهك,1
فالتكامل,1
هيقولك,1
مقدر,1
النهاردة,1
التانية,1
الحاجتين,1
والتكامل,1
بيحسب,1
بعين,1
معرفنا,1
بتحقق,1
تفاضلات,1
بيأثروا,1
اسكرين,1
شوت,1
فالمفترض,1
لشرودينغر,1
فتونات,1
الحتة,1
اثباته,1
فالدنيا,1
وردي,1
ويطيره,1
صفتين,1
كورة,1
ومربوطة,1
وعمالة,1
دايرة,1
بيحدد,1
الخبطة,1
بيخبطها,1
خبطته,1
الشاكوش,1
مابيختفيش,1
الاسكيترز,1
بيلفوا,1
وتقلل,1
بتقصر,1
للمومنتم,1
تشيل,1
وتعوض,1
واتأكد,1
وخبط,1
تشتت,1
اكتسبوا,1
المومنتوم,1
اتشتت,1
مومنتوم,1
بتميزها,1
والأضواء,1
البصمة,1
تركبها,1
وصلناله,1
انتقادات,1
بيتشع,1
بتفقد,1
بتشدها,1
نحيتها,1
والذرة,1
فالذرة,1
هتشع,1
والقيم,1
وبعيدة,1
بتقلش,1
بالتدريج,1
يحول,1
ويشتغل,1
رزرفورد,1
بتطلعها,1
بعدما,1
يسيب,1
فالأضواء,1
أطولها,1
تعتبرها,1
يدورش,1
فالإلكترون,1
فالمدار,1
بيختار,1
وهيظهر,1
المدارة,1
سايق,1
وماشي,1
الأنجلار,1
وعبارة,1
بيبدأ,1
بالواحد,1
الانن,1
هيزيدوا,1
متصلة,1
مدرات,1
وطاقته,1
وهتطلع,1
بالمللي,1
يضبط,1
منتسب,1
بينفصل,1
للتاني,1
فاة,1
بيصحبها,1
بيتنافر,1
بيتجاذب,1
هسألك,1
ترا,1
بيتأثر,1
تترحل,1
هيحل,1
هتتنافر,1
تتجاذب,1
وتنافر,1
مايل,1
فشدة,1
بيأثر,1
انتقال,1
انفصل,1
ونقدر,1
هيلزم,1
ماقدرش,1
وبدل,1
مايكون,1
مايكونش,1
وبتتهز,1
يتعمل,1
ملحوظة,1
وبتلغي,1
وياخده,1
والمعادلات,1
هتعرفنا,1
وبتصرف,1
واتجاهتها,1
لشكل,1
ونفهم,1
لإيه,1
تترتب,1
شبهبعض,1
مابتوصلش,1
اقسمهم,1
اعرفهاش,1
هتكتشفه,1
رازرفورد,1
الحتت,1
متجمعة,1
رازر,1
يحسم,1
اتوزنت,1
١٨,1
الكيميائيين,1
والمقادير,1
هينقص,1
واللى,1
ماركت,1
الجالاكسي,1
جلاكسي,1
والموايع,1
هماش,1
بقناش,1
مكتشفها,1
عرفش,1
واقارنه,1
واشوف,1
واحطه,1
بيعرفني,1
وبيشبه,1
واتفحمت,1
لكربون,1
وجيت,1
اوزنها,1
فالنقص,1
للعدم,1
والتمن,1
فالنسبة,1
اتفاعل,1
لحتت,1
١٨٠٥,1
اربعتاشر,1
القياسات,1
بيرتبطوا,1
١٤,1
فاكرها,1
هنحتاجها,1
بيتناسب,1
سابتين,1
فثاني,1
اتحطت,1
ايوة,1
لقينا,1
حرارتهم,1
وضغطهم,1
وحجمهم,1
بيخضع,1
هقع,1
كنش,1
شامم,1
حلوهاش,1
والليثيوم,1
والنص,1
بينسف,1
هنحتاجه,1
كالسرواه,1
١٨٦٠,1
ايميل,1
دبشانكورتوا,1
مترتبين,1
تصاعدي,1
اوزانهم,1
خدش,1
بسنتين,1
١٨٦٥,1
حظ,1
ديشكانكورتوا,1
اترتبت,1
موسيقار,1
والسبع,1
يتكرروا,1
يعرضها,1
وخواصه,1
١١,1
وبيكرر,1
تمانية,1
اوبس,1
بنكتشف,1
كسور,1
تتنبأ,1
هنكتشف,1
تتحط,1
منديليف,1
فاضية,1
هيتحدوا,1
عنصرالجيرمانيوم,1
بتتبع,1
١٨٩٧,1
المفكات,1
اتضربت,1
١٨٠٠,1
نوزنه,1
والاكتنيوم,1
وبيتحول,1
الزري,1
متطابق,1
خواصهم,1
اينعم,1
وبقى,1
يشيل,1
النظاير,1
ومحتاجين,1
عدتش,1
بيحتم,1
اوعدك,1
اتطرحت,1
اتقطع,1
هتفارق,1
والخلية,1
تحرق,1
عضوية,1
ومية,1
الرئتين,1
بتوعك,1
باستغل,1
وريهته,1
بردو,1
والتفاعل,1
اتحرق,1
ولعش,1
ونعريه,1
جاوبتك,1
حسك,1
تتخنق,1
بنظرة,1
لتفاعل,1
ياكسد,1
اختزال,1
اكسدة,1
اشرح,1
المتلف,1
المهلك,1
بيسرق,1
بتشقطها,1
بتفسير,1
للالكترونات,1
لطاقة,1
وبيخزنها,1
كهربية,1
والاداة,1
يقربوا,1
وبتقلل,1
هستخدمها,1
هستحملها,1
لقاع,1
بتسقطش,1
سالبيته,1
شابك,1
مجموعتين,1
لمركب,1
الادينوزين,1
اشبك,1
بحصل,1
لبرة,1
وتكومه,1
والهيدروجين,1
المكنة,1
بتشبك,1
لجزئيات,1
هيتحرر,1
كجزيء,1
يدوبك,1
اتنفسته,1
السنان,1
وساحب,1
وغاز,1
نتنفسش,1
بتلات,1
اكسرها,1
بيعتبروا,1
بتاكله,1
فبرده,1
هيدروكلوريك,1
هيبوكلوراس,1
اسيد,1
التنضيف,1
التعقيم,1
نعقم,1
كويسة,1
تتنفسه,1
قدمناش,1
اخفيك,1
بتتحملها,1
تأكسد,1
وتطلعه,1
بيسحب,1
بتتغذى,1
ومخرجاتها,1
مخرجات,1
وبفلوس,1
بتجمعهم,1
بتحصلش,1
ماطولش,1
ونحكي,1
فالكبار,1
يتجنبوا,1
بالمقدمه,1
بالمقدمة,1
بيغطوا,1
للخوف,1
الحادس,1
مشاهد,1
مفزوعه,1
تسرخ,1
صريخ,1
هستيري,1
مصدق,1
والبنت,1
بالبنت,1
وبيحكي,1
وماسك,1
وبيدي,1
مهنته,1
وقلقانه,1
الدراع,1
بتتفسح,1
للحيوانات,1
فااتن,1
زمايلها,1
اتخرجوا,1
فسح,1
لاسرتها,1
صاحباتها,1
عبت,1
وحطوا,1
شنطهم,1
اتعبت,1
بالشنط,1
مشيوا,1
وقفو,1
اتزنق,1
يخشوا,1
فطلعت,1
للابواب,1
فالمدير,1
هبعت,1
يساعدك,1
ودخلوا,1
وموتتني,1
اترجمها,1
تمنها,1
براعته,1
احباط,1
يركبه,1
يصرخوا,1
ويلوحوا,1
ويزقوا,1
ويتخانقوا,1
بيبيع,1
دوشه,1
وازعاج,1
كلكل,1
فكلهم,1
السواء,1
للسواق,1
فبدل,1
وهيبتي,1
لحقش,1
والقطار,1
متجمعه,1
وعامله,1
يزقوا,1
ونصه,1
رجلين,1
يدوسوا,1
لحق,1
يسحبه,1
يرفص,1
ويزق,1
تسيح,1
تتلم,1
اتقابلنا,1
ومعلش,1
خليتك,1
تتبهدل,1
فالتاني,1
وركبه,1
وادو,1
هيمثل,1
نسيه,1
جالله,1
والطبع,1
ولقاه,1
مبعوت,1
بوز,1
الاختيال,1
ينتقم,1
وس,1
ازواج,1
هيستفاد,1
اطيح,1
وهيصبح,1
يحسدنا,1
فسبه,1
خرجنا,1
فلقينا,1
اتحشر,1
بيعتبره,1
لامك,1
بيستحلف,1
لراجل,1
اتقدم,1
يتعدم,1
هصلي,1
فلك,1
السجاير,1
تبش,1
بيسكن,1
الافاق,1
واقعيه,1
بسالك,1
نصراني,1
بيشاور,1
مرفعش,1
ماسلم,1
وبيمسح,1
فالقران,1
بييجوا,1
بيجلها,1
الكثيرين,1
يؤنس,1
انفراضي,1
بيغتصبوا,1
فبيفضل,1
فبيس,1
الخزي,1
حابين,1
فعايزين,1
هيزلدن,1
قرايبه,1
واصحابه,1
وبيفرحو,1
هتتبع,1
تزهل,1
وهتقول,1
والدابه,1
هتمي,1
وخروج,1
هتحدف,1
خسف,1
بالمشرق,1
بالمغرب,1
بجزيره,1
والخسوف,1
والعلامات,1
وتكتر,1
وامتحان,1
بيشوفها,1
وهيتجوزها,1
اصهب,1
احتجازهم,1
هيرمو,1
هيتوه,1
احاسنكم,1
بيفتكروا,1
بتسور,1
واحمد,1
تسب,1
فالناس,1
بيحمد,1
فعاوز,1
لفاعل,1
متصله,1
بتتوقف,1
بيقال,1
صفين,1
بيتواجد,1
واستخدموا,1
يحميهم,1
بتحملها,1
يقفلها,1
محمله,1
تدخلش,1
للرئتين,1
بيثار,1
متاز,1
القليل,1
ضئيل,1
لتحت,1
المعديه,1
بتجعل,1
مهمته,1
ويجيب,1
ناسيها,1
ويفكر,1
والشيطان,1
والصحابي,1
بتصرف,1
بتبعد,1
بتحميك,1
معتدل,1
وصانا,1
فاعفو,1
الحصر,1
النحاتين,1
بينحت,1
وينقصه,1
بياتي,1
بيستلمو,1
بيخبوا,1
يستلمو,1
الملاكه,1
ووصلهم,1
فتدافع,1
يطلبوا,1
يزودهم,1
اخلصكم,1
انقذكم,1
هتعرفوا,1
تنقذني,1
الملكين,1
الموضع,1
والشداد,1
هبني,1
هنيها,1
وهحط,1
بعث,1
وحساب,1
وراحوا,1
يدعوا,1
دعيهم,1
هترو,1
وهتشرفك,1
انعمنا,1
المنقع,1
جدرها,1
بتوعدني,1
يسمعوا,1
زن,1
فبرد,1
هتفضلوا,1
والدعوه,1
استكمالا,1
سالف,1
وسافر,1
ومعاد,1
العايمه,1
ناحيتي,1
سالته,1
علشانك,1
هيصنع,1
للشمال,1
دفعتو,1
هندفع,1
فالمركب,1
تتاخرش,1
تسلف,1
سلفته,1
منزعج,1
معاده,1
اتكعبل,1
لجزع,1
فجاب,1
خشبه,1
جوفها,1
غلقها,1
الداين,1
وتخبط,1
ردتش,1
تجتهد,1
تجمعه,1
ومقصر,1
يسامحني,1
نع,1
صوف,1
وعلشانك,1
ناديه,1
هستناك,1
فصنع,1
اخذل,1
بيسلف,1
والراجل,1
بتسلف,1
نستنى,1
هترد,1
بتستعجل,1
بتحلب,1
سرعي,1
بتقوليه,1
فالام,1
فقرا,1
فقنا,1
واتحققت,1
ياالا,1
الجر,1
اتجننت,1
كاني,1
فالقبر,1
اديله,1
جاني,1
فالاقل,1
وتنكر,1
بنتين,1
سأله,1
هسال,1
الفتاتين,1
يتقدم,1
ردت,1
للحد,1
هيقبل,1
للابرص,1
أقدر,1
أجيبها,1
منين؟,1
اتمنيتها,1
بيلمس,1
