MSA_word,count_MSA
ضرورية,2
ثالثا,2
المعلومات؟,2
المعالجة,2
اشتهرت,2
واترك,2
نذكر,2
أذن,2
دورتها,2
تراها,2
يتجاوز,2
مناعة,2
الأوروبية,2
آسيا,2
ينقلون,2
وأخذوا,2
يقولونه,2
بثمن,2
قليلا؟,2
يذكرني,2
سيدتي؟,2
شأني,2
الحمام؟,2
أحضرته؟,2
مظلما,2
زلومة,2
الأمعاء,2
القمامة,2
النعناع,2
أطباء,2
سيتوقف,2
تعاني,2
كيس,2
ستعرفين,2
ينسى,2
سيرة؟,2
أبكي,2
الطريفة,2
ممسكة,2
الطعام؟,2
الأكلة,2
الرائحة,2
تفهمين,2
ألو,2
ستأكله,2
أقوياء,2
ونأكل,2
مستعدون,2
أنفسنا,2
الحلوى,2
أكلوا,2
عيونهم,2
لطيفا,2
أبوك,2
اجمعوها,2
نائمون,2
اليمنى,2
وستأكل,2
لطيفة؟,2
اختر,2
أنظر,2
تكرهه,2
البشر؟,2
العيد؟,2
تشبهين,2
تأكلين,2
العصا,2
الرأس,2
يطلبون,2
سيخرج,2
ستسبب,2
أرسلت,2
تأخذين,2
أريني,2
ذهبي,2
وأخبرونا,2
تقوموا,2
فليسرع,2
بالانضمام,2
سأخذه,2
إصلاحه,2
يتحدث؟,2
السيئة,2
أستغرب,2
أتحرك,2
بالسلامة,2
شهادة,2
زرافة؟,2
مضبوطة,2
لمبة,2
برتقالي,2
تخصني,2
سأختار,2
المصيبة,2
غبية,2
ومكرونة,2
والجمبري,2
لها؟,2
خطبها؟,2
دكتورة,2
الحالة؟,2
لأشتري,2
شيخة,2
العظيمة,2
المجنونة,2
أفعله,2
تأكلوا,2
وكفتة,2
تذكري,2
حسن؟,2
تحلم,2
مذهل,2
دع,2
فليضغط,2
صنعته؟,2
الحار,2
إياه,2
بتحضيره؟,2
أمسكه,2
ستعدين,2
للغداء,2
أخبريني,2
لحم؟,2
ودجاج,2
اللحم,2
كاذب,2
أعوذ,2
نأكل,2
أنتهي,2
ذاهبا,2
كاذبا,2
مغمور,2
الحمامات,2
فأين,2
الحمامة,2
بالاختناق,2
السعادة,2
ستصلك,2
غنية,2
أنهيت,2
الشوكولاتة؟,2
مكالمة,2
وسحبت,2
لأبي,2
لنا؟,2
أكلتها,2
محتارون,2
الظريفة,2
توقفوا,2
الكنافة,2
موافقة,2
وأعود,2
يضحكون,2
دعيني,2
وفاطمة,2
وأعجبته,2
أمرا,2
العروس,2
وأخذت,2
خاصتي,2
تركز,2
أحفظ,2
أنطق,2
يعذب,2
بنعمة,2
التساؤل,2
قبل؟,2
نافذة,2
راحة,2
والثالثة,2
السعرية,2
للإمكانيات,2
إمكانياته,2
سيدعم,2
ستدعم,2
المفاجآت,2
إصدارات,2
بالأشعة,2
إلكترونية,2
يظهرون,2
الخوادم؟,2
بالريموت,2
بسلاسة,2
نصيحة,2
ستشتري,2
ستخسر,2
للمشاهدة,2
اليوم؛,2
الأكواد,2
أشكركم,2
بصحة,2
أشرف,2
وأجهزة,2
بأداء,2
المتوفرة,2
ينتظرون,2
الحاج؟,2
أعطنا,2
ابقوا,2
أريال,2
أون,2
إخراج,2
يسمون,2
وفتحة,2
ملونة,2
والصورة,2
تبديل,2
الدبابة,2
بضبط,2
ودع,2
إنهاء,2
أدعمك,2
أذاكر,2
سرعتي,2
القياس؟,2
الشدتان,2
هاتان,2
واحدة؟,2
يقيس,2
أذكرك,2
للكتلة,2
لقياس,2
وساعة,2
وكمية,2
تجاوزت,2
نبيع,2
عم؟,2
بالتالي,2
وسيتم,2
سنزيل,2
ستنظر,2
الدولي؟,2
للأس,2
بالفرنسية,2
الحاسبة,2
سيأتيك,2
يقول؟,2
أزل,2
الفي؟,2
وترسم,2
أدناه,2
الصيغة؟,2
للعجلة,2
بالمسافة,2
إبريق,2
إخواننا,2
سيراه,2
أقواس,2
سنستخدمه,2
سيد؟,2
قسمة,2
وقسمة,2
فتظل,2
يزعجك,2
اجعله,2
لتصل,2
القياسية,2
والأخرى,2
وسنصمم,2
ساكنا,2
ستؤثر,2
وستؤثر,2
ومعي,2
وزاوية,2
نريدك,2
لأكبر,2
متعادلان,2
قيمة؟,2
بضرب,2
فرقا,2
أمثلة,2
لدي؟,2
هراء,2
معينة؟,2
ساكنا؟,2
يجعلني,2
أعرف؟,2
الأسرع,2
وتحضر,2
المحور؟,2
وأتي,2
الجزئية,2
متكررة,2
وأما,2
فستكون,2
اللحظية,2
أيهما,2
بالصفر؟,2
صفرية,2
ستنخفض,2
بالعجلة,2
التعبير,2
المطلوب؟,2
بتسارع,2
ستطبق,2
ألق,2
مثلثا,2
فقم,2
سأضبط,2
الإزاحة؟,2
أهتم,2
الألفين؟,2
لنر,2
الدال,2
باء,2
لأسفل,2
بعكس,2
الانخفاض,2
والانخفاض,2
قذفه,2
سيعود,2
النقصان,2
يشمل,2
يريد؟,2
للأسفل,2
أفقية,2
الثيتا,2
موجودون,2
طائرات,2
المقالة,2
غادرت,2
إعصار,2
يفرون,2
مرجعا,2
وترك,2
لغزا,2
الجزائرية,2
الصخور,2
الأفق,2
ستشعر,2
بدائية,2
الأبقار,2
راع,2
ستقابل,2
لنساء,2
يرتدين,2
عصرية,2
تجعلك,2
يرسم,2
ويصف,2
وآراء,2
بشرا,2
صدقوا,2
يشترون,2
يعرفونها,2
ضجة,2
عودة,2
والحقيقة,2
السياسية,2
أدت,2
إضاءة,2
وستشعر,2
وكأن,2
مستيقظا,2
بالنجمة,2
الدينية,2
اليهودية,2
السداسية,2
المنشآت,2
تهدم,2
داود,2
نحارب,2
حكومة,2
بالأرض,2
بدونه,2
اتخاذ,2
بجعة,2
وتتحرك,2
ونظرت,2
ببداية,2
سيئا,2
يتشاجرون,2
يتزوج,2
سأحتاجه,2
أضعاف,2
سنسميه,2
يتركوا,2
صنعه,2
وتزوجها,2
الفارغ,2
وألا,2
الأبراج,2
ترسل,2
أساعدك,2
أنتما,2
ستنزل,2
تخبر,2
صديقك,2
الشمسية,2
قمريا,2
نجعلها,2
لدى,2
نتفائل,2
تمزح,2
عدنا,2
مستمرون,2
منتبها,2
عادت,2
مبكرا,2
أخطأ,2
ستضيع,2
وتحتاج,2
تذكروا,2
بالموجة,2
بنا؟,2
أخبرتك,2
وتشعر,2
وحدها,2
ابتعدت,2
تلميح,2
تختفي,2
يقولان,2
ضوءا,2
الشكل؟,2
الموجتان,2
الوجود,2
سنسير,2
الميكانيكا,2
يمثلها,2
مجموعها,2
سنتيمترا,2
مرة؟,2
معقدة,2
وشمالا,2
الفوضى,2
مغلقا,2
أخيرة,2
أضخم,2
سيأخذه,2
مصممة,2
سيدي؟,2
أبولو,2
الحماية,2
أوسع,2
وأربعين,2
هزيمة,2
وأمريكا,2
سيوصل,2
مخصصة,2
وداخلها,2
والإمكانيات,2
وفرض,2
متوفرا,2
كدولة,2
سيتحول,2
كوروليف,2
والأكبر,2
أسوأ,2
تراقب,2
الباردة,2
المستعمرة,2
أحضروا,2
يشجع,2
يتجمعون,2
سعيدا,2
يقدمه,2
وأعلى,2
تظن,2
الإعلان,2
قفزته,2
سوداء,2
العربة,2
الأيمن,2
جسده,2
والصيادون,2
أستراليا,2
يسبح,2
يجذب,2
الكابينة,2
نفسا,2
مرعبا,2
مستمرا,2
نوبة,2
محددا,2
أدرك,2
تحريكه,2
سأنام,2
تخيله,2
لإجراء,2
الصدمة,2
أكملوا,2
الستة,2
طبيعيا,2
فبدأت,2
وستظل,2
يرونه,2
مهتم,2
ميتا,2
أراهم,2
ظهره,2
يهم,2
الأمام,2
حراسة,2
بألواح,2
الخردة,2
ووجدوا,2
المعدنية,2
سيتجاوز,2
ساقه,2
ثقيلا,2
مرضية,2
أخرجوا,2
مربعة,2
جرعة,2
عدا,2
لفت,2
بلا,2
ضيقة,2
سيخرجه,2
سيدخلون,2
يوم؟,2
ونجد,2
والآخرة,2
الإنجيل,2
وليتني,2
بالتحديد,2
سيغفر,2
والسنة,2
لعدة,2
لصلاة,2
خلفه,2
بداخلك,2
للآخرين,2
الأحفوري,2
بأسره,2
يغني,2
ينقذنا,2
فتنة,2
ستتعب,2
الصالحة,2
أمنياتك,2
أين؟,2
أرتدي,2
شهوة,2
مالا,2
وكن,2
يراك,2
راض,2
الواضحة,2
مخطئ,2
وتذكروا,2
وسيقوم,2
انطباعا,2
أذكياء,2
التربية,2
أكثر؟,2
بأنفسنا,2
تابعون,2
مصنوع,2
انكشفت,2
محزن,2
نشاهد,2
نحضر,2
والكهرباء,2
مؤقتا,2
معارضوه,2
أشد,2
والأزمة,2
أمريكيين,2
تفعل؟,2
تفهمون,2
بأقصى,2
اشتعلت,2
تنقطع,2
وتحتها,2
وسنبدأ,2
الشيطانية,2
بالأدلة,2
الأمور؟,2
مؤسسة,2
وقفة,2
النخبة,2
مثلها,2
الكشف,2
يفكرون,2
ناديا,2
أعرضها,2
أصول,2
احتفالا,2
نفعله,2
ويقومون,2
تتخيلون,2
سأريكم,2
الدين؟,2
وأخطر,2
ستحكم,2
مشتعلة,2
سيطرة,2
الملفات,2
متأكدا,2
تنفيذه,2
بسببك,2
سأجمع,2
بالأرقام,2
وسنتحدث,2
مائية,2
وسأريك,2
يهددنا,2
ستراه,2
يخزن,2
إثيوبيا؟,2
أقولها,2
ليقول,2
حدث؟,2
سيستغرق,2
بشأنه,2
أمامكم,2
المزروعة,2
تتجاوزه,2
سنحارب,2
حدودها؟,2
الهلال؟,2
الانتظار,2
طاقية,2
جلابية,2
أحباب,2
البارحة,2
سيقال,2
تضم,2
يعتمدون,2
المسار؟,2
جمعية,2
الصوفية,2
شاهدتموه,2
تخدم,2
أوباما,2
اسمه؟,2
اتفاقية,2
الأصلية,2
تسألوا,2
حاخام,2
تماما؟,2
شأننا,2
ستقدم,2
والأبيض,2
بألف,2
مزعج,2
البالونة,2
البالون,2
يبكي,2
أولادها,2
اشتريتها,2
إخوتنا,2
أخسر,2
بالقوة,2
تحبين,2
تحضري,2
البيت؟,2
أتناول,2
لأشرب,2
أخبرونا,2
الياحة,2
إيه؟,2
بني؟,2
فعلت؟,2
فرقة,2
للأطفال,2
سندويشات,2
سندويشين,2
وأعطها,2
ورقته,2
النهاية؟,2
تعلمين,2
الأريكة,2
مقرف,2
أحبها,2
مشوية,2
أرسله,2
أراك,2
سيحصل,2
رأيك؟,2
تسكت,2
أعطوني,2
ستأكلين,2
مدورا,2
عائشة,2
بالرنجة,2
بالشوكولاتة,2
سيختار,2
ورائع,2
الخلطة,2
أوراقا,2
تأتوا,2
أحببت,2
انهض,2
أمورك,2
غدا؟,2
اشترى,2
مضحك,2
الأسفل؟,2
الدجاج؟,2
خسرت؟,2
أسرعوا,2
الفتة,2
واصنع,2
آخذه,2
أجذب,2
جعلتها,2
الصعوبات,2
جعلك,2
أخبروني,2
تحبونها,2
اتركوا,2
أجلبه,2
ضرر,2
مغطاة,2
شقاوة,2
وسنعتني,2
تفعلوا,2
ستشترين,2
الفراولة,2
وأعجبني,2
السندويتش,2
أقوم,2
وأضع,2
أستخدمها,2
إذن؟,2
بصنعه,2
بالمجان,2
يؤكل,2
قمنا,2
أصدق,2
الكفتة,2
نصفها,2
ونصفها,2
رأيكم؟,2
حمادة,2
عني؟,2
جنيه؟,2
الأطفال؟,2
سأموت,2
حفظنا,2
الملوخية,2
أيوب,2
طلبت,2
أشرب,2
الجدة,2
جاهزون,2
وجميلة,2
سنحضر,2
اتركيني,2
الخزانة,2
الصلب,2
أبيع,2
للواحد,2
مستعدة؟,2
وصديقتها,2
يخافون,2
التحضير,2
خذوا,2
وسأعود,2
سآتي,2
سنكمل,2
تقولون,2
سكر؟,2
يصومون,2
ومكيف,2
قوموا,2
ربنا؟,2
يحفظ,2
الغار,2
وابدأ,2
يتزوج؟,2
ابنتك,2
تأخذوا,2
بأولادنا,2
يمتلكها,2
بيد,2
والبركة,2
غزوة,2
أحد؟,2
تعرفي,2
الشيخ؟,2
أزعجت,2
أخبركم,2
أخبر,2
أنس,2
خف,2
زوجتك,2
الأخلاق؟,2
ذكرني,2
الجوارب,2
الصالة,2
القرآن؟,2
بمشيئة,2
والسلام؟,2
نطفئ,2
مصلحة,2
قرآني,2
اقرأ,2
أعرفه؟,2
الندى؟,2
الأذى,2
أتزوج,2
خيرا,2
مروحة,2
شاهد,2
السنة؟,2
رب؟,2
الخير؟,2
يدوم,2
الغيبة,2
العزلة,2
كأنها,2
وها,2
يخطئ؟,2
تمحو,2
الذنوب؟,2
تكفر,2
والخطايا؟,2
يمحو,2
فيه؟,2
بكلمة,2
زوجك,2
والقرآن,2
أفلح,2
سيارتك,2
سألك,2
سئل,2
تفعلون,2
تأتينا,2
لعمل,2
جراحية,2
ويعالج,2
مفروضة,2
والإقامة,2
عقيدة,2
بالوحدة,2
ثور؟,2
نقوله,2
الهداية,2
رذيلة,2
يختبئون,2
سنزف,2
والذى,2
الاستقامة,2
لأطلب,2
مسامحته,2
النبوية,2
أبا,2
العصر؟,2
يبشرهم,2
أنزلناه,2
أجر,2
تحفظون,2
قال؟,2
والزيادة,2
يؤذن,2
إيمان,2
أسعدوا,2
همزة,2
سادة؟,2
سيدعون,2
أتمم,2
يبشر,2
عريسا,2
كناية,2
سيقولون,2
متعددة,2
وستجدون,2
سنفتح,2
تحفة,2
تشغيلها,2
لآلية,2
سنتان,2
بالأداء,2
الاشتراكات,2
تمنحنا,2
بالحديث,2
ريموتان,2
وتقنية,2
تعطينا,2
وألوان,2
آليات,2
المتاح,2
احصل,2
أتموس,2
يعملان,2
أسميه,2
أفتح,2
إذاعي,2
إذاعية,2
القابس,2
بتشغيله,2
سأفتحه,2
أرفع,2
هوائي,2
سماعة,2
المكبر,2
بتثبيته,2
ستجدها,2
ستضع,2
بالشاشة,2
الحزمة,2
الناشر,2
دي؟,2
والعلامة,2
بقدرة,2
وينطفئ,2
بتشغيلها,2
وسهلة,2
للأجهزة,2
وسنشرح,2
أنهي,2
بوصة,2
صورتها,2
تجده,2
حسابها,2
ويقبل,2
بالترجمة,2
أيسر,2
الريموتان,2
القمة,2
تربو,2
عدسة,2
للنقطة,2
ستزداد,2
حاسبة,2
سرعته؟,2
الميل؟,2
ستزيل,2
الألفا,2
مؤثرة,2
التأثير,2
المؤثرة,2
أعط,2
بكرة,2
صغيرا,2
تعجله,2
لأحسب,2
أستفيد,2
الشريط,2
للأقمار,2
لأعمل,2
الحرف,2
يتعلقان,2
أمشي,2
أبتعد,2
كأي,2
عكسي,2
متساويان,2
السعر؟,2
الرهيبة,1
سيطرت,1
الكوارث؟,1
اقتراحاتكم,1
وبحساب,1
لعبور,1
سينتج,1
اندفاعية,1
وتركت,1
انفجارا,1
القشرة,1
واستغرقت,1
لتكتمل,1
الدامس,1
ستسخن,1
وأدى,1
طعامها,1
فستموت,1
توفيره,1
ندرة,1
عاقلة,1
آراؤكم,1
واقتراحاتكم,1
قفزة,1
نية,1
للتخلي,1
منافسة,1
الأورنيثوبودات,1
والصوروبودات,1
وأواخر,1
للقارة,1
تكيفت,1
المنخفضة,1
وتكوين,1
واللتان,1
انقسمتا,1
تتجول,1
محكوما,1
زاهية,1
الأنكلوسور,1
سميكة,1
الظلمة,1
سنعيش,1
الأعشاب,1
أحجام,1
تجوب,1
عشبية,1
بمرونة,1
أفنيل,1
لخفة,1
الإيلاسور,1
الرابدويات,1
وضخمة,1
ووزن,1
والأسنان,1
الحادة,1
والصحراء,1
العشبية,1
المثيرة,1
منيعا,1
صفائح,1
هضمية,1
النباتي,1
حفرياته,1
السافانا,1
متواجدة,1
رشيقا,1
غذائه,1
تنوع,1
أنواعه,1
وأوروبا,1
بأحجام,1
وأشكال,1
بدءا,1
الرشيقة,1
والمخيفة,1
وأجنحة,1
تكوينها,1
وصفه,1
أقدام,1
وأسنانه,1
التيروصورات,1
الرامفورينكس,1
ومليء,1
بالأسنان,1
الإبر,1
الذراعين,1
بالساقين,1
للخفاش,1
الجلدي,1
مقاومة,1
جناحيه,1
للأصلح,1
مناخية,1
تكيف,1
يفوتوا,1
معرفتك,1
ستستغرق,1
لأنواع,1
جينية,1
البرية,1
والأنواع,1
اللاحمة,1
تأقلمت,1
وطولها,1
بضخامة,1
الشرائح,1
تمكنه,1
بالفرائس,1
للتقديرات,1
والخطيرة,1
الآكلة,1
الأنهار,1
والمستنقعات,1
بأنوف,1
وضيقة,1
الأمطار,1
المنسوب,1
والأنهار,1
صورا,1
موائلها,1
الأجمل,1
ذيلا,1
المفترسات,1
الشجرية,1
الدريدنوتوس,1
وذيول,1
ومرنة,1
تساعدها,1
رابطا,1
أرساها,1
مصحوبة,1
والدببة,1
حيوانا,1
محصن,1
الاثنين؛,1
طليقا,1
ينمو,1
يصاحبها,1
ويتجاوز,1
وحشا,1
الطبيعية,1
أونتاريو,1
التوأمان,1
ينفصلان,1
ولأنهم,1
يرفضون,1
فصيلة,1
نادرة,1
الحمض,1
لاكتشاف,1
هجينا,1
تحذير,1
منتجة,1
الخمسينيات,1
خلية,1
إنتاجية,1
سينتجون,1
رقابة,1
وإنتاج,1
لدغة,1
النحلة,1
حساسية,1
لسعات,1
ويمتلك,1
تضخ,1
دما,1
يميزه,1
الاختباء,1
وأماكن,1
توقعها,1
وأسماك,1
والأخطبوط,1
أنسجة,1
أكياس,1
صبغات,1
والأحمر,1
والأصفر,1
محيطة,1
العضلية,1
تتمدد,1
الأكياس,1
وأحمر,1
وأصفر,1
يتلون,1
الألوان؟,1
صبغة,1
بإمكانها,1
توليد,1
السابقتين,1
شيء؛,1
أخير,1
الترسانة,1
بأشكال,1
حصر,1
رؤيته؟,1
الحرباء,1
تستغرق,1
أضفنا,1
يراها,1
محيرا,1
بعينيه,1
روعة,1
اللامركزية,1
ذراع,1
الأخطر,1
دافع,1
المتعة,1
بقدرات,1
يظنه,1
يرافقون,1
وسيكون,1
وطويلة,1
الارتباط,1
الأدمغة,1
العيون,1
والتغيير,1
رؤوس,1
طفرة,1
عشوائية,1
وأتمنى,1
بالأماكن,1
تهديدات,1
رعبا,1
يأخذك,1
كجنة,1
للعودة,1
دمر,1
والتربة,1
بيكيني,1
أسطورية,1
المتعطشة,1
للالتفاف,1
يستسلم,1
وأقنع,1
أوصله,1
لمئات,1
يعلموا,1
إندونيسيا,1
تكتونية,1
الهادئ,1
نشطا,1
إندونيسي,1
متقاربة,1
دمارا,1
إجلاء,1
منازلهم,1
تتضرر,1
المجمدة,1
ستتجمد,1
محبي,1
تحمله,1
نسمة,1
مرجانية,1
متحجرة,1
دليلا,1
الحارقة,1
مشبع,1
تركيزات,1
أبخرة,1
الحامضية,1
معادلتها,1
بطارية,1
الأبخرة,1
الكبريتية,1
المجهرية,1
بارتداء,1
واقية,1
منظرا,1
خلابا,1
تتكاثف,1
وتشكل,1
تيارات,1
والاستمتاع,1
تميزا,1
القاتلة,1
تندفع,1
وتتكثف,1
وتصلب,1
لتتحول,1
الانبعاثات,1
المفاجئة,1
بالإشعاع؟,1
أكيد,1
سترفض,1
خيارات,1
ووحشية,1
بيوتا,1
وسيارات,1
وبمناسبة,1
إلغاء,1
المحطة,1
الإشاعة,1
نتج,1
سباحة,1
أوليمبي,1
والوزراء,1
والمأكولات,1
البحرية,1
آمنة,1
يطمئنوا,1
ستخاطر,1
وتأكل؟,1
والأشد,1
ويهاجم,1
إصابات,1
لدغته,1
الأفعى,1
ثعبانا,1
أفعى,1
الرمح,1
نرجو,1
بضغطكم,1
وأرجو,1
بالألغاز,1
الخفية,1
الهائل,1
مبهرة,1
القواعد,1
نظاما,1
بيئيا,1
بيئية,1
تتعرض,1
والأمونيا,1
المتاحة,1
لأشجار,1
وأوراق,1
المتحجرة,1
ليحدث,1
إيرلندا,1
تميل,1
لتوليد,1
تشبع,1
يغرق,1
ساحلية,1
براكين؟,1
معقولا,1
لأربعة,1
إيربوس,1
الثلاثين,1
فاتتهم,1
فسيسبب,1
أهرامات,1
الجيزة,1
التقطت,1
يظنون,1
حضارة,1
مناخ,1
تركوها,1
محظور,1
المسؤولون,1
الإمبراطور,1
يحتفظون,1
فيقولون,1
والأغرب,1
كثيرا؟,1
لشعور,1
المرئي,1
يرشدهم,1
يعزون,1
الهلوسة,1
عزلة,1
تأثر,1
فزادت,1
الدموي,1
تتركوا,1
رأيتموه,1
ستخبرني؟,1
تعتقد,1
بدقيقة,1
ولنرى,1
وجعلناها,1
جعلناها,1
ستحتاجه,1
لتغيير,1
حقيقيا؛,1
برمته,1
للمصريين,1
ويثبتونه,1
سنقسمها,1
ستستخدمه,1
ستستخدمهم,1
ستعد,1
عقلة,1
توازي,1
فالأمر,1
ويخالف,1
ويكتب,1
لتقسيم,1
مبنية,1
رائعا,1
ليزرع,1
ويحصد,1
نائمين,1
الظهور,1
بالوقت,1
الوعاء,1
انخفض,1
سينخفض,1
يبدعون,1
بجعل,1
روائح,1
الشمعة,1
رنينا,1
الرنة,1
سيقلل,1
وأدق,1
لزوجة,1
انسيابه,1
ممسوكة,1
يشبك,1
ليمنعه,1
تعبئ,1
بالساعات,1
المثالية,1
موزونة,1
تأخذها,1
تحتويها,1
بالمقارنة,1
تأخرنا,1
أنجزنا,1
واستمررنا,1
استغرقت,1
مجهودا,1
والإحداثيات,1
ضاعوا,1
الإحداثيات,1
السابعة,1
وستفهم,1
سنسمح,1
يسترخي,1
ولحدوث,1
بمجموعة,1
ستنقل,1
خطافان,1
سيتحكم,1
ويجعل,1
يتحرر,1
الهندسة,1
ترتديها,1
التكتكة,1
لأخرى,1
تكة,1
اثنتين,1
النقرات,1
نزيد,1
الزنبرك,1
وأجزائها,1
ببالك,1
ثانية؟,1
ومضاعفاته,1
واستكمل,1
وأفضل,1
وآخرون,1
الكهرضغطية,1
الولاعات؛,1
استغلالها,1
وأناس,1
آخرون,1
رنانة,1
وتصدق,1
اهتزازا,1
الاهتزازات؟,1
والإشارة,1
الصادرة,1
ستغلق,1
لفتح,1
بإعادة,1
سيصدر,1
صوتين,1
تعرضها,1
عدهم,1
سماعها,1
والأذن,1
سأجعلها,1
تسمعها,1
صداعا,1
سيعد,1
الترانزستورات,1
تكلفة,1
ستنفد,1
وأه,1
نجاحا,1
وموجودة,1
والهندسة,1
وتأثيرات,1
أحبطك,1
بالاهتزازات,1
نعين,1
حارسا,1
الحارس,1
بالسبين,1
سيولد,1
تشويق,1
للمجال,1
معاكس,1
مغناطيسيا,1
الإثارة,1
تكونه,1
بالإلكترون,1
استقباله,1
والتردد,1
المزعج,1
لذرة,1
سأحكي,1
سنفعله,1
وسنوصله,1
بشوكة,1
رنين,1
الرقيق,1
ونمرر,1
وسنضع,1
حساسا,1
بالذرات,1
تثار,1
مجالاتها,1
المغناطيسية,1
نتحكم,1
بالشوكة,1
النبضات,1
ضوئية,1
الشقلبة,1
إروين,1
شرودنغر,1
لشرودنجر؟,1
وضميره,1
تكامل؟,1
ذكرناه,1
بتمثيل,1
تربطها,1
مشتقتها,1
يميل,1
تراهم,1
إخبارك,1
للتبسيط,1
سيلمسون,1
مسدسهم,1
سيقطعها,1
ملاحظته,1
ولتكن,1
والرابعة,1
مبهم,1
أوجع,1
البداية؟,1
تساوي؟,1
اطرحهم,1
وسأعرف,1
حللته,1
سيوصلك,1
ستواجهك,1
فالاندماج,1
لأشرح,1
الشيئين,1
منظور,1
التفاضلات,1
يؤثران,1
ستتغير,1
ستختلف,1
لشرودنغر؟,1
لسحب,1
الصراف,1
الآلي؟,1
الضوئية,1
الإثبات,1
وردية,1
يطير؟,1
وتحريكه,1
صفتان,1
خطية؟,1
مربوطة,1
بحبل,1
المطرقة,1
المقبض,1
المتزلجين,1
يدورون,1
قصرت,1
تأثيرها,1
للزخم,1
تزيل,1
وتستبدلها,1
وستكتشف,1
آرثر,1
الساقطة,1
المتشتتة,1
فأكيد,1
واكتسبه,1
المتشتت,1
فلذلك,1
الأغرب,1
تميزها,1
بصمة,1
الاعتقاد,1
لانتقادات,1
لتفسير,1
يشع,1
تسحبها,1
نحوها,1
ستتخذ,1
حلزونيا,1
للمادة,1
فستشع,1
وستحصل,1
تنتجها,1
وينتقل,1
فالأنوار,1
أطوالها,1
كخيال,1
فسيظل,1
محددة؛,1
وسيظهر,1
تقود,1
افتراضا,1
الافتراضات,1
الافتراض,1
ويتكون,1
للمدارات,1
برايدبرج,1
قيما,1
سيزيدان,1
وستظهر,1
سينبعث,1
ستنبعث,1
بالمليمتر,1
لضبط,1
منتسبا,1
طيفها,1
ترافقها,1
المنبعث,1
سيحل,1
ستبقى,1
فيتنافران,1
مائلا,1
لاتجاهات,1
متباينة,1
انتقالا,1
ونتمكن,1
وبدلا,1
ليلاحظ,1
تتداخل,1
وتلغي,1
فعلينا,1
ستعرفنا,1
واتجاهاتها,1
يوصلنا,1
ويفهمنا,1
وصل؟,1
سنتمكن,1
معرفته,1
وتعلق,1
مكشوفين,1
للنواة,1
حسم,1
الكيميائيون,1
كوننا,1
المقادير,1
يخرجان,1
جلست,1
وأجريت,1
تحليلا,1
كهربائيا,1
خواصها,1
سوبرماركت,1
الموائع,1
ليسا,1
مرنة؟,1
اكتشفتها,1
سأحتاج,1
لدراسة,1
ومقارنته,1
وأضعه,1
يعرفني,1
فتفحمت,1
كربون,1
وزنتها,1
فالانخفاض,1
والثمانية,1
أتساع,1
الباقية,1
ببذرة,1
أكاسيد,1
القابلة,1
للتقسيم,1
سلسلتنا,1
عنصر؟,1
قياسات,1
ترتبطان,1
وسميت,1
تذكرها,1
سنحتاجها,1
وبينما,1
يتناسب,1
عكسيا,1
سيقل,1
ثابتين,1
ومقدار,1
فحجمها,1
حرارتهما,1
وضغطهما,1
وحجمهما,1
وانظر,1
يخضع,1
كهربائي,1
أقع,1
بأخرى,1
يحلوها,1
الليثيوم,1
اللازمة,1
ينسف,1
سنحتاجه,1
كارلسروه,1
حضره,1
إميل,1
مرتبة,1
معقدا,1
نيولاندز,1
موسيقارا,1
كيميائيا,1
الأوكتاف,1
لتتكرر,1
واعتبارا,1
وخصائصه,1
لبعضها,1
للبوتاسيوم,1
ويكرر,1
ذرية,1
كسرية,1
الأولوية,1
الكوبالت,1
سنكتشف,1
وكنتيجة,1
سيتحد,1
ستتحدان,1
الجيرمانيوم,1
يكتشفه,1
بخصائصه,1
الأكتاف,1
لجون,1
لجدول,1
إعلان,1
تلقتها,1
فأي,1
الأكتينيوم,1
ويتحول,1
جسيمان,1
يطابق,1
والنشاط,1
بالعنصر,1
دامت,1
النظائر,1
ونحتاج,1
قاضية,1
لقولها,1
المطروحة,1
وأهم,1
وتعليق,1
لبضع,1
ستفارق,1
الحياة؟,1
لحرق,1
واستخراج,1
امتصاصه,1
رئتاك,1
أستغل,1
أنجز,1
أريته,1
بالأكسجين,1
أحرقت,1
الأول؟,1
ويطلق,1
فيك؟,1
ونجرده,1
تنزعج,1
ليؤكسد,1
للاختزال,1
الأكسدة؟,1
المدمر,1
والهالك؛,1
نواته,1
بجذبها,1
الحركية,1
تدوير,1
ويخزنها,1
لأحرق,1
لبدء,1
أمتلكها,1
بجزيئات,1
وتقربها,1
سأستخدمها,1
لأبدأ,1
سأتحملها,1
الاحتراق؟,1
سالبية,1
تخزن,1
بمجوعتين,1
الموجودتين,1
ووظيفة,1
خارجها,1
وتجميعه,1
للفوسفات,1
الزائدة,1
مزيد,1
ستحرر,1
أحتاجه,1
ماسة,1
كجزيئات,1
يذيبك,1
استنشقته,1
وساحبا,1
نتنفس,1
النيتروجين؟,1
كسرها,1
سحب,1
تتناوله,1
رئتيك,1
رئتك,1
الهيبوكلوروس,1
والتنظيف,1
والتعقيم,1
نستخدمه,1
لتعقيم,1
تستنشقه,1
نعاني,1
مركبا,1
أخضر,1
لتأكسد,1
وتخرجها,1
تتغذى,1
أمونيا,1
وبأموال,1
العجيبة,1
الإيطالية,1
يغطي,1
جسوره,1
