DA_word,count_DA
فبتحب,2
بالزون,2
نسترد,2
لجوائز,2
بينشر,2
وتحطوا,2
اختلف,2
بوجهه,2
وبتسوي,2
وبجوز,2
نفوز,2
فكرتها,2
لدوله,2
اكو,2
عدلوا,2
تختاروا,2
اعلنوا,2
تحطها,2
الجروزه,2
وبتطفي,2
حلوات,2
بتهمني,2
اخطي,2
تطلعلي,2
يحصلوا,2
وبينتهي,2
تنقتل,2
نهائي,2
بتحدد,2
يسكر,2
الحكايا,2
تطورها,2
طاوه,2
الاحر,2
البد,2
مزف,2
عجبتهم,2
بالصوره,2
بيهمو,2
مكمبر,2
بنكمل,2
ماتطلع,2
فييها,2
استغربته,2
تقلش,2
بيشحنوا,2
اليين,2
واخرتها,2
حاسه,2
بتابعوا,2
تبعيته,2
ندور,2
منجل,2
للسؤال,2
مقفل,2
بتعجبني,2
بتظهر,2
وطلعنا,2
بيتكرر,2
ننزل,2
اعلمكم,2
تنسخه,2
فنصيحه,2
ضيعته,2
فجي,2
نستعمله,2
تنورات,2
فالصراحه,2
بيكبس,2
هكر,2
بتحمله,2
بسوي,2
يسوي,2
وذا,2
اتمن,2
باثنين,2
مغيرين,2
وخصوص,2
بتحسب,2
بتشيله,2
سكواد,2
للكار,2
البوت,2
بتقلي,2
بينتهوا,2
نضفت,2
نخربط,2
تستردوا,2
بالشداد,2
بننتقل,2
بالسنايبر,2
بهمنا,2
للنقطه,2
طولت,2
وانتوا,2
جيمات,2
راوترات,2
البينك,2
معرض,2
عنكن,2
وباين,2
حزمتين,2
محروق,2
بتناسبنا,2
تانيين,2
تعبي,2
نكبس,2
بنحطه,2
بلاها,2
وبالبدايه,2
مزبوطه,2
تشتركوا,2
للميه,2
فتركونا,2
وبتفعلوا,2
اكتر,2
معكن,2
كلف,2
الحكايه,2
مستاهل,2
فمجرد,2
بالاستبيان,2
طولنا,2
حقكن,2
بشعبيه,2
انطلاق,2
اخد,2
بتذكروا,2
ينزلونا,2
وجماعه,2
بنحضر,2
لصق,2
الغي,2
رهيبه,2
بحبو,2
اياهن,2
ليه,2
بنرجع,2
الدائمي,2
بيسوي,2
علوه,2
تحطه,2
نسويها,2
محروفه,2
مطوره,2
موارد,2
مليانه,2
وتخليه,2
بتشغل,2
تقاتل,2
كيو,2
اسويه,2
بحصن,2
نمسك,2
هيكون,2
شعبييه,2
هيطلع,2
مختار,2
يحكم,2
جول,2
اصحابي,2
بير,1
حكال,1
بيعلق,1
اعجبه,1
خامس,1
ودوك,1
وجاب,1
هزبا,1
كفت,1
واهلين,1
وسهلين,1
نستناك,1
وخذ,1
تلزم,1
بيبعت,1
بتغنى,1
لولد,1
ولدك,1
متوجه,1
وبيراقب,1
بينعكس,1
شاهدي,1
ناظري,1
واليلي,1
بغني,1
ليصانص,1
فمعناته,1
قلك,1
فاراد,1
وبيحضر,1
ودرس,1
شافوه,1
يحببها,1
مختصرها,1
بورقه,1
وخاطبها,1
فسجل,1
بغراء,1
وبتلع,1
وخربت,1
تعو,1
فضلت,1
بيعملوا,1
استاس,1
مستويين,1
بيهديه,1
ثوابه,1
الرتب,1
بخطي,1
بذنب,1
مسافرين,1
بدير,1
سويهم,1
رفاتي,1
الفاضيين,1
نازين,1
قه,1
بيقولوه,1
يملي,1
وخليك,1
ضغطا,1
ملحوق,1
اتقن,1
افدت,1
بوقته,1
ازود,1
انقص,1
بالقهوه,1
بالتلفزيونات,1
يامي,1
بيحفظ,1
اييك,1
بحيهم,1
محاه,1
اتوب,1
بيمحي,1
قصرته,1
شربان,1
مخمور,1
اثرها,1
ورائها,1
بصر,1
بدينك,1
بيخطر,1
لباله,1
تلاتة,1
سفرة,1
وياكل,1
هالسفرة,1
للضحكة,1
بحاكي,1
بيحاكيه,1
بحاكيه,1
بيرقق,1
حاكاه,1
يصلحه,1
جابه,1
عصلاة,1
فوته,1
وخلاه,1
بوقفوا,1
عالعشاء,1
تتقيد,1
ومحطوط,1
وبيزبط,1
ومعاهم,1
بالنهاية,1
بيزبط,1
بتشبلن,1
آآ,1
تصفى,1
عالجنبين,1
عالاي,1
كوروا,1
تتكون,1
لاحزوا,1
بتظل,1
نفخت,1
عالزاوية,1
واتجاهي,1
عذبت,1
عالفاضي,1
بنضل,1
نتعلم,1
ونضلنا,1
بشبلن,1
شبلونة,1
قصيناها,1
وبمرقع,1
تعملها,1
عالكاوي,1
بتتبلور,1
نوكل,1
نكت,1
وبنشوف,1
ضاغط,1
مهديها,1
بعتمد,1
شبلة,1
مشت,1
وبتزبط,1
بعقدك,1
بالجوكر,1
بتضل,1
سابتة,1
وعارف,1
المعجون,1
والمعجون,1
نمده,1
تهدى,1
وبالكاوي,1
تبلورها,1
تحكهم,1
شادي,1
بمرق,1
وهلأ,1
معانا,1
اشبلنه,1
لف,1
ودوران,1
لاحمة,1
بتحكها,1
وبعديها,1
عالسريع,1
بكسر,1
حادة,1
اقص,1
زاحت,1
بهديها,1
بصب,1
فبعيد,1
فرشاية,1
حديد,1
التصقوا,1
الراسور,1
للمكان,1
مبينين,1
مشبلنين,1
بتصب,1
الزايد,1
للجنب,1
بننظف,1
تنر,1
باشي,1
مسكت,1
بالمرة,1
تشبلن,1
هيني,1
عالجنب,1
صدفت,1
بستنى,1
بزاوره,1
بالغصب,1
بالهداوة,1
تنقلت,1
نشفته,1
نشفتها,1
ياهل,1
بيضا,1
تقارن,1
تمرض,1
بمرحلة,1
للشبلنة,1
زيه,1
تبرد,1
حمى,1
بنبلش,1
ودغري,1
ودوغري,1
اكسره,1
انفكت,1
بسخن,1
خلعت,1
تعوضها,1
فاتت,1
وشايل,1
وضايل,1
وبسلمك,1
بكلفك,1
لزبون,1
نصيبنا,1
عالكمبيوتر,1
الزغير,1
تخلعه,1
ركبناه,1
فالامور,1
لربما,1
وقدام,1
للاي,1
نحرك,1
تقعدوا,1
هزيت,1
احركه,1
بهزه,1
اسنتر,1
يندفش,1
بوزن,1
ثقيل,1
بعملوا,1
البورز,1
واحنا,1
عالشلد,1
الشلد,1
يمتصهم,1
تيبس,1
والشغل,1
تبعنا,1
باجي,1
بعبيه,1
بحرك,1
معبية,1
تمركز,1
بيتسنتر,1
المعبية,1
واصلها,1
الريجيم,1
الهوا,1
عالاخر,1
اربعمية,1
ببعضهم,1
بنجربها,1
جايبة,1
كلفز,1
عدرجة,1
متحكم,1
وبمسكتي,1
للشلد,1
لجوا,1
بنكاشة,1
نكاشة,1
بهاظا,1
بتضطر,1
اتصفه,1
بالاداء,1
حمايته,1
حمت,1
يتلف,1
الدبغ,1
يوزعهم,1
يتناسقوا,1
بالكاوي,1
وبالشلد,1
بخفف,1
شائف,1
بالجلد,1
ومشان,1
مشتغل,1
الهاظا,1
هزيته,1
اعمله,1
للثلاثمية,1
عالستين,1
عالتركيب,1
تكوروا,1
قومناها,1
فززناها,1
شاكك,1
ترفعش,1
وبلش,1
ينحك,1
والمكثفات,1
وابلش,1
مقاوم,1
بالجهاز,1
عالحماية,1
تتأكدوا,1
زايدة,1
وعزلنا,1
جارورة,1
برقم,1
فلاتت,1
بتشيل,1
بالمجموعة,1
ننشأها,1
نرد,1
الشاصي,1
والفريم,1
والقطع,1
بحطها,1
عاكسهم,1
بيركبوا,1
كنتش,1
ماخذ,1
والمساحة,1
بتقيسها,1
عالمكان,1
لطاولة,1
ملامس,1
للارظي,1
خشب,1
بشغل,1
بالقياس,1
تشتغلها,1
اعطيناكم,1
كطولي,1
البني,1
ادمين,1
الحيطة,1
مراية,1
بالجنب,1
افتل,1
واقعد,1
فوقيه,1
اير,1
والعدة,1
عالنبي,1
وتفصل,1
تظرب,1
الظو,1
مكركب,1
جوة,1
لبرة,1
والكاوي,1
كراكيبك,1
وشغلك,1
ماخذيتها,1
الفوقاني,1
بلزمك,1
للكراكيب,1
منسق,1
فرجيتك,1
بتوخذ,1
فهاظا,1
بهمك,1
بطاولة,1
طفى,1
ريستارت,1
ريستر,1
ومتأكد,1
بسحبه,1
بريستر,1
تستر,1
برستر,1
عالكامل,1
شايله,1
ونتبعها,1
بالقاعدة,1
عبالي,1
فصلته,1
بالشاحن,1
ريستار,1
هونة,1
بتهم,1
الارظي,1
متهمه,1
ممانعة,1
مشرط,1
البزر,1
بيعطيني,1
المسبب,1
مسببة,1
اصفي,1
ترجعه,1
مشبلن,1
ورديت,1
صاجة,1
ترفعها,1
يطرا,1
نافخ,1
بتعرض,1
متعرض,1
لاشي,1
ترانزستور,1
خفظ,1
الفرشاية,1
وبنظف,1
قدامي,1
بالمكثف,1
ونحطه,1
وساحب,1
الدوائر,1
لهاظا,1
يزتغل,1
اشتغلته,1
بيغذي,1
وبشغله,1
بدائرة,1
بتوجه,1
البول,1
بطعج,1
الفلاتة,1
عاساس,1
جاية,1
ميتها,1
وبركب,1
معطيك,1
واموره,1
تشارج,1
اقيم,1
التيست,1
بوينت,1
قسط,1
طعجتها,1
بالكون,1
نكتر,1
واكبس,1
وبنركب,1
وثمان,1
مستنتج,1
بنستنتج,1
وبدلت,1
نعملها,1
يشغلوه,1
اجيبها,1
وبتضرب,1
تبدل,1
وشغلتك,1
ودقيقة,1
بتمد,1
عوضت,1
شعيرات,1
والشعيرات,1
بتمده,1
معاهم,1
اعزله,1
بيو,1
التحمت,1
لحمناها,1
اوخذ,1
الكونكتر,1
الخطورة,1
التب,1
والحم,1
عازل,1
سولدر,1
بطمس,1
ظو,1
قزدرناها,1
اسمنا,1
اجرك,1
تصطفل,1
بوفر,1
عحالي,1
عالزبون,1
احل,1
الفني,1
ماديته,1
فاستارج,1
عالشحن,1
وبتكسب,1
بالمراكز,1
وابصر,1
هان,1
وانو,1
ينخصم,1
فطبعا,1
انخصم,1
خليكم,1
بالمقلب,1
تعالو,1
احكيلك,1
وطي,1
فاهمك,1
باسطنبول,1
اسمو,1
أروح,1
احجز,1
اضل,1
بمواقف,1
مروح,1
وحكيتلي,1
بحكيلي,1
روحت,1
حكالي,1
حكيتلي,1
اشوفو,1
التقي,1
المزح,1
بسوين,1
محترمو,1
تجنني,1
اتعرف,1
تعدو,1
وخليهم,1
يجو,1
وفشيت,1
غلي,1
سبيت,1
نضل,1
نراضيهم,1
عليكو,1
حكيتو,1
نيمت,1
الحقت,1
الانطباع,1
تاعهم,1
منبدأ,1
منحترم,1
ردنا,1
تبعيه,1
مشقشقه,1
فقهم,1
للبخاخات,1
للاصوات,1
الدرجات,1
زت,1
مشكلتها,1
مير,1
يفيدونا,1
الشناط,1
للزلات,1
بدونا,1
تبعكم,1
سرته,1
بفجاجة,1
احسب,1
يضب,1
ويقعد,1
بتحاسب,1
لشوفك,1
بانو,1
وخلصت,1
كفاه,1
وبصوم,1
برتشي,1
ممشاي,1
الممشى,1
التركيبه,1
اساذ,1
يورطني,1
وياهم,1
تؤذوا,1
وتذ,1
بتعبد,1
اشوش,1
تلابس,1
لابسه,1
بيجامه,1
هالموقف,1
توارد,1
اقت,1
لتقتل,1
يقتلوك,1
نومتك,1
راكس,1
تبان,1
ابان,1
الفايش,1
بعله,1
بينظف,1
بتزل,1
بصخ,1
بايدهم,1
يسري,1
وصلته,1
كتبتوا,1
مطلق,1
ففكر,1
نغزو,1
صيره,1
وصاروا,1
يتلحم,1
ضربوا,1
شتموه,1
سبوه,1
زوا,1
الحجار,1
يستخف,1
كبرتي,1
جدبه,1
طلبات,1
يشوش,1
محاضرات,1
وببلش,1
صحيب,1
بيعلوا,1
نحافظ,1
بيتمنوا,1
بنوا,1
بالمنام,1
وشرب,1
الواد,1
بذي,1
اقوللكم,1
ثانيات,1
بالكيف,1
ينقش,1
سامع,1
الامته,1
واسلموا,1
صحائف,1
الغربيين,1
وكتبوا,1
الشرقيين,1
خبروا,1
مخترع,1
عالمي,1
ياتمرون,1
ومرهم,1
لط,1
يف,1
مسامحك,1
وقش,1
تحمليها,1
خسرك,1
دريت,1
ويعزم,1
يبعث,1
يخط,1
بفو,1
بوك,1
بقط,1
واحدث,1
روحها,1
رجعه,1
تعلقهم,1
يتصدر,1
ويامر,1
الرياسه,1
زعامه,1
بتستشهد,1
هالرحله,1
اخربها,1
الفريقين,1
بسكرها,1
وبضل,1
خدون,1
ضبوا,1
نشطف,1
هالم,1
ويجيب,1
ندرت,1
بهالعتمة,1
تفنه,1
ذكي,1
وسعوا,1
بيعطيه,1
لامك,1
بيعزم,1
يعزم,1
مف,1
ورافع,1
وفكر,1
معتد,1
بيعتدى,1
بيبعث,1
اشاع,1
فمره,1
المسن,1
فتيا,1
انتلب,1
الكرس,1
يتواضع,1
فرجه,1
ينهد,1
نهدت,1
بتنهد,1
واجعه,1
ابيت,1
الديار,1
تحيا,1
مواصف,1
واحفظ,1
صناع,1
زراع,1
فالممات,1
دونه,1
وازم,1
خطت,1
بعيشك,1
بيبعثوا,1
بخاره,1
مفاضلات,1
جوالات,1
بتلاقيها,1
بتعذبه,1
ماك,1
يراجع,1
تجيه,1
نعام,1
اعدو,1
فتقول,1
حبل,1
الوداد,1
اياكم,1
سامحك,1
بقربلك,1
وحاطته,1
مجلهم,1
يتعطر,1
شعرهم,1
بيقولهم,1
طراريح,1
البحص,1
ويشفع,1
صراط,1
الورع,1
يخبص,1
بتجرب,1
حياكل,1
بنسلم,1
سهم,1
حطوني,1
وموت,1
اخدم,1
قعدلي,1
بيعرفه,1
التكش,1
بتراجع,1
تعامل,1
فعاقبوا,1
تعفو,1
اعفو,1
جواتك,1
عزموك,1
محسوس,1
تصيروا,1
بلحق,1
حثيث,1
فر,1
بيمشو,1
رجوع,1
شوب,1
وخميس,1
قدش,1
حتمشي,1
الصخره,1
يتعذبوا,1
يهلكوا,1
وهدك,1
يخنق,1
اوهم,1
وموتوه,1
بتخدم,1
وحواليها,1
تنقيص,1
الشيخك,1
بشيخه,1
واخطا,1
تستنفر,1
بتخذ,1
وخمس,1
واخوك,1
زلم,1
بضرك,1
بتريدني,1
بالشارع,1
بضائقه,1
اوفيلك,1
قيس,1
طوله,1
بقيس,1
فروغ,1
الدقن,1
تعاب,1
وبكر,1
ببطن,1
ورجليك,1
يتحركوا,1
بتذبح,1
تحج,1
صغره,1
واعطينا,1
هالمليونين,1
المظالم,1
ساحيا,1
شفعنا,1
بيبوس,1
بغيب,1
وشدوا,1
نفت,1
باربعه,1
فاعلين,1
سيار,1
عطال,1
بطال,1
بالجهه,1
هالورقه,1
وقراهم,1
بخدمته,1
يحتاجكم,1
لاكل,1
ولاكل,1
شهاداتك,1
بتاكل,1
وبداره,1
قارون,1
شروه,1
نبليون,1
فرنسا,1
وملكو,1
يبخبخو,1
تمتد,1
للحرام,1
مصاحب,1
اقنص,1
ابعت,1
قدملك,1
الرزقه,1
نعسانين,1
افرط,1
هالمحل,1
انضب,1
بسب,1
ظله,1
وضارب,1
هتخلع,1
ملبن,1
سح,1
ينها,1
اسطنب,1
سملي,1
لاشتكي,1
حيشتكي,1
مضيع,1
علمها,1
بقضيه,1
وانقل,1
بدرسه,1
يجلوك,1
بيعرفهم,1
بالجهل,1
لاوي,1
بيقراها,1
تنقرا,1
رابع,1
حك,1
هالحديث,1
بيرسل,1
هرق,1
يحاكيه,1
ابهه,1
نقيمه,1
ومد,1
سماطين,1
بطين,1
خلعه,1
بهالبيت,1
بقضيها,1
فالشيخ,1
انست,1
قارص,1
بحياته,1
بزمانه,1
ضبع,1
بيغطي,1
رهبانا,1
بتلاقيهم,1
وبتلاقيه,1
بالمحاكم,1
بتتوضى,1
التجره,1
بتربح,1
بالامانه,1
عوضهم,1
متيسر,1
بالبلد,1
بردا,1
الضائقه,1
والكروبات,1
بتتعامل,1
خبط,1
قطبه,1
بسجلو,1
بينهز,1
بدنه,1
بفرح,1
وبتدعي,1
بالعباد,1
قايم,1
يعفها,1
النقب,1
سميت,1
اصيد,1
جلوسكم,1
لصف,1
حنرجع,1
حتحول,1
لمصحح,1
لاستاذ,1
حنعرس,1
لارجع,1
ليجين,1
نفقه,1
تبنا,1
متمنيك,1
للبنت,1
وتحطي,1
تادبي,1
وتزوجها,1
طيعي,1
بنقدر,1
هالدوره,1
نطيع,1
اطلق,1
بتروحي,1
فابري,1
انكتب,1
بالمحكمه,1
واع,1
يرفعها,1
سهلك,1
بيقت,1
لبسها,1
محبس,1
حبسها,1
بنستمر,1
تستمري,1
بنعمل,1
صفن,1
بعثت,1
قلتي,1
موافقين,1
موازنه,1
المخرجات,1
اتركنا,1
سماح,1
حضرتوها,1
لحياه,1
تاهل,1
باماكن,1
بمجالات,1
منشدين,1
ملحنين,1
ماضيين,1
مدربين,1
فلي,1
ساونا,1
برمجيه,1
بتقن,1
يبرمج,1
حنعيش,1
ريته,1
ثامن,1
بسيار,1
عملهم,1
صاحبوا,1
فاخ,1
فشيخ,1
تصغرها,1
خربطه,1
ورحت,1
انفقته,1
يجوزني,1
هسلم,1
الساذج,1
بضحكوا,1
بالفقر,1
تحاكي,1
بمر,1
بطريقك,1
بشوفك,1
اع,1
راسهم,1
حمله,1
يحفظه,1
شيه,1
نجتهد,1
معهد,1
ودنيا,1
وضب,1
قرشك,1
يومك,1
حتصل,1
لاحقك,1
لمه,1
شايبه,1
ساويه,1
يصلوا,1
سامحنا,1
احكيها,1
يدققوا,1
وسكنه,1
بالدروس,1
بيمروا,1
بيلاقوا,1
بالدعوه,1
درسته,1
يعنيي,1
الفطاني,1
سازج,1
غطت,1
عصايه,1
عكازه,1
راشه,1
وبيحط,1
لزء,1
لزيق,1
بالخب,1
بخدع,1
الخب,1
لطشه,1
بيكتبه,1
يبعت,1
المشركين,1
تسلل,1
مسجلين,1
بدخل,1
ترجعي,1
تفكيرا,1
ومعاونه,1
بقمره,1
بيسمح,1
ويتفكرون,1
شغلوا,1
يتفكروا,1
هدون,1
اولوا,1
نووي,1
يتغيب,1
بدام,1
داومت,1
سادسه,1
استحت,1
بسذ,1
عذرت,1
فتروح,1
الاستذ,1
ومقل,1
يحجزون,1
سائر,1
يدلل,1
بصف,1
يقعدوا,1
توزع,1
وبسل,1
الشار,1
احتجنا,1
مانطو,1
سنيه,1
بنكسر,1
كفاهم,1
اتبعت,1
التقليل,1
لقيتهم,1
تحسيني,1
بنقضى,1
بالارضي,1
وليره,1
بلير,1
اعتبرناه,1
حاجي,1
بالجوال,1
كفوك,1
للشفا,1
فطران,1
نايمه,1
سندويش,1
تفطره,1
حواضر,1
شاطره,1
بالسنه,1
تل,1
خرمت,1
بدوج,1
موازنته,1
وورقه,1
زودنا,1
يساعدكم,1
بيساعدوا,1
بنتعب,1
يتاجر,1
يستثمر,1
الاصول,1
معونات,1
دراويش,1
بجعل,1
الزيارات,1
تتشبث,1
وكلياتنا,1
اطلبي,1
كماله,1
زوجين,1
حيرجع,1
وتفيق,1
دقتها,1
طابس,1
تمثيليه,1
مح,1
غليلي,1
وغوش,1
بالمريخ,1
للجو,1
بالتطفيف,1
لسعتني,1
عاقد,1
عاق,1
استفسار,1
لز,1
جهزت,1
نزبط,1
الر,1
بتتحدث,1
شغ,1
فهمتي,1
مؤاخذه,1
سمعت,1
نطع,1
وحكينا,1
صهرنا,1
مشاوير,1
عقليا,1
واداري,1
للمال,1
حيلتك,1
وفتيل,1
التك,1
نكمله,1
مضنا,1
كفونا,1
هالشهر,1
تدهن,1
حتمر,1
بنجتمع,1
متزوجين,1
تذكرها,1
لزوج,1
حذركم,1
شوون,1
جرافتي,1
يسامحوا,1
يتفطن,1
بتركز,1
وبتفكر,1
طسس,1
البعيد,1
اصرخ,1
صك,1
اخرز,1
يمسكه,1
بتهرب,1
بتقوم,1
لسعتها,1
دخلها,1
بالامام,1
بالطابق,1
اكثرهن,1
بالنفقات,1
واحترام,1
والبيت,1
محفظه,1
بعرض,1
بدكتور,1
سكوتك,1
تلنا,1
ديقه,1
بموت,1
وشقه,1
بتن,1
بتنق,1
ترضاه,1
باده,1
لقاله,1
معلقتين,1
بتمرق,1
بالماده,1
بتحبها,1
الثانويه,1
بيفتحها,1
بيتكهرب,1
بيتضايق,1
بينصدم,1
حطو,1
تقهره,1
سووا,1
بتترك,1
واعطاك,1
تعطر,1
بكول,1
بخلك,1
المساج,1
اشتركت,1
حواس,1
مرقت,1
المخ,1
بتتفوق,1
تص,1
كلمتك,1
منز,1
لتحفظ,1
تجرع,1
بلذه,1
بمكتبي,1
تاتح,1
ولافف,1
وقدامي,1
شايدي,1
بالعلب,1
كملهم,1
مطولين,1
فقدي,1
مويك,1
بعلف,1
الدجاجات,1
منازي,1
ولالي,1
للمدير,1
بدكون,1
بشغلكم,1
بعك,1
عاقبك,1
بشارتها,1
بحاسبها,1
حاسبها,1
بترضي,1
بتضايق,1
تضايقي,1
الحاج,1
جسده,1
مسح,1
بست,1
بالقنينه,1
وببرونه,1
بيخور,1
الارجيله,1
خار,1
وبيقول,1
تاسع,1
بعلاقتك,1
غليان,1
مسفق,1
سف,1
هالكرسي,1
بيقم,1
بيخطب,1
بابوه,1
عقوق,1
سايمه,1
عسرك,1
ناقصنا,1
فش,1
تجاوب,1
وزارو,1
تعتذروا,1
منامها,1
مراكزه,1
تتخربط,1
طير,1
ضارب,1
يقوللك,1
متحمل,1
طعمي,1
حيموت,1
قارب,1
كحول,1
بدروس,1
يستاجر,1
مضطرا,1
اقتله,1
والراحه,1
خطيت,1
ظلي,1
كرواس,1
يلفو,1
غطها,1
وايا,1
وطريق,1
هز,1
الريح,1
بخاطر,1
وزدنا,1
متقبلا,1
وبالقانون,1
مؤبده,1
ومؤقته,1
مزوجه,1
تفش,1
محرمه,1
لعندكم,1
تداولوا,1
بوافق,1
قلتوا,1
للموظف,1
وقلي,1
بالعمره,1
حبيبتي,1
تلاعب,1
يؤذيك,1
للغرفه,1
بصفح,1
وبسجل,1
مديتي,1
تفحصين,1
تغدى,1
تهد,1
بالجامعات,1
خاطبين,1
ثلاه,1
وياها,1
لمسها,1
لخاص,1
وفق,1
طمنكم,1
العال,1
ومخطوبه,1
ورحنا,1
واجينا,1
وحبق,1
اجوا,1
سالوا,1
حداهم,1
اكلوه,1
المخطوب,1
خاط,1
نزله,1
يقرضك,1
تعفف,1
وصوم,1
حبط,1
مكروه,1
شارع,1
واماء,1
بصاح,1
طجي,1
ملق,1
غاز,1
الكسي,1
يجالس,1
بوسع,1
صحبه,1
زوي,1
وعيها,1
الوعي,1
فعلكم,1
واهل,1
اكثرهم,1
وعطله,1
رحم,1
بكسب,1
اشارب,1
تستاجر,1
مجوزك,1
اشاربات,1
بنعطي,1
بتساعده,1
فرنك,1
اوع,1
بحميك,1
نتش,1
سكنها,1
داير,1
اسعو,1
جدبان,1
وتقي,1
وولي,1
استوحشت,1
تقاتلوا,1
بيتخانقوا,1
تواد,1
تاخي,1
مشاحنه,1
بغضاء,1
طبي,1
رايحه,1
تسكر,1
برضاها,1
هالشب,1
يقتنعوا,1
بيستحي,1
قرابه,1
انلا,1
وصلاح,1
بالصلاح,1
هس,1
لعمله,1
ومتكلم,1
جذااب,1
جماله,1
المحاي,1
جايبها,1
برني,1
يعمله,1
نث,1
جايبه,1
بيبدا,1
قلا,1
ولضيق,1
ولكر,1
بطلنا,1
حفظتهم,1
جبلي,1
واحدكم,1
بيموت,1
خلوق,1
بتغطي,1
وشها,1
نجوزه,1
ليج,1
حتشوف,1
بتتعب,1
تجيبوا,1
يغرر,1
وتحبيه,1
دخلني,1
يقلب,1
بحكيهم,1
وخلوقه,1
ركها,1
اصدقاها,1
بتق,1
اشوفها,1
هالمعلومات,1
بصالحه,1
انينه,1
مسروق,1
بالجميله,1
فوتت,1
افتحي,1
النزف,1
لقمره,1
عدواته,1
سالتيه,1
بتنفذ,1
ببان,1
العلميه,1
بتقلدها,1
بتفهم,1
بالمدرسه,1
ومخها,1
وحماتي,1
بالوظيفه,1
بيزوروا,1
بييجوا,1
استحي,1
راكبه,1
بالسرفيس,1
تراكميه,1
حتجوز,1
بتتجوز,1
معيار,1
ماالها,1
لامها,1
لعنكم,1
جوابين,1
باستقبالكم,1
يستشار,1
حاببتي,1
امامات,1
وخدع,1
تعف,1
تحصنك,1
بيطيق,1
معلي,1
برغب,1
بترغى,1
بفتاه,1
بالاب,1
علاقتهم,1
لعائله,1
علاقتها,1
حبيتهم,1
اخو,1
وناس,1
محترمين,1
مترابطه,1
لعيله,1
الخطابين,1
فوالله,1
الكنبايات,1
ذت,1
جوج,1
رابت,1
وراحت,1
الكاسه,1
مطبع,1
بيقدروا,1
وباث,1
اناء,1
نضيفه,1
جعليه,1
بيلق,1
تتالم,1
خبيت,1
ولام,1
تكتبهم,1
وبتعطي,1
بيسمحوا,1
بتفحص,1
سب,1
بناسب,1
بعرفوا,1
بتعرفهم,1
بالفحص,1
حنجي,1
عرفتهم,1
بخذ,1
متقاطعه,1
الجايه,1
تفرحوا,1
الدركسيون,1
جهته,1
جلال,1
بقلبي,1
بنصلي,1
مواجهه,1
ماكينته,1
وبيقرا,1
عاري,1
وترسمه,1
احكيكم,1
الطروح,1
صعبوا,1
ويعطيك,1
فرتن,1
فرتين,1
يحطوني,1
وبالجامد,1
ومعدله,1
الطاول,1
قدامها,1
ببعتلك,1
بيهون,1
لتخلص,1
حفله,1
مهملا,1
غله,1
عدله,1
يجيبوه,1
مكلبش,1
بفكو,1
بالمراه,1
تقبلتها,1
وق,1
اتجوزها,1
بينتها,1
نشرهم,1
بتطبع,1
بنهديها,1
باعر,1
لازمك,1
فارض,1
صارف,1
فريس,1
جيبتك,1
تقوني,1
بتضربوا,1
جنبي,1
واللا,1
تسطفلي,1
بتقدري,1
نجوزك,1
بتزوج,1
طالعت,1
خلقي,1
نرفزتني,1
نرفزتك,1
بالقوامه,1
تستعف,1
بفي,1
بطيع,1
ملحن,1
للحنها,1
بانشد,1
بنحطها,1
ملحنه,1
لحني,1
ينشدها,1
فبالتالي,1
بحملها,1
شغلتك,1
فكرتيني,1
وبتبعت,1
ادبا,1
بطبخ,1
لتساعدني,1
تحفظي,1
ماهرات,1
خيرها,1
متبرعه,1
تسلمها,1
الاعفا,1
لنقطه,1
تقدير,1
دخلوا,1
بالحالات,1
كتبناها,1
يولي,1
طبخه,1
تركية,1
احسنتي,1
يتسوى,1
دارسه,1
وتضحيه,1
ترعى,1
الشبب,1
تكوته,1
وزوجه,1
هاللقطه,1
مزلي,1
بتعيش,1
شبهك,1
سبلهم,1
الاولويات,1
بتجيبه,1
حزت,1
تنقد,1
الجوازه,1
خطيبه,1
بتخالف,1
بالبيجامه,1
شافه,1
بالجنينه,1
نستغفره,1
انفقوا,1
النفقه,1
سبيته,1
قبيحه,1
بردوا,1
اكلاتي,1
وشرباتي,1
وبنام,1
سجن,1
مؤبد,1
بيغير,1
مجتمعات,1
بالشوارع,1
اجاه,1
بالافلام,1
بصلح,1
بقضي,1
حاجته,1
بالباديه,1
بتوقف,1
وبصير,1
جفاف,1
سيساويه,1
بمصاري,1
بداو,1
والطيب,1
تروي,1
الدافئ,1
هين,1
ويتيه,1
حترضي,1
للث,1
شبيك,1
لبيك,1
هتوقع,1
رفعتها,1
وتعينك,1
يستحمل,1
نعره,1
بتستحمل,1
بتل,1
فحمه,1
قومي,1
وافع,1
ومخلوط,1
بوارد,1
لقيتي,1
تفتحي,1
حتعملي,1
شافها,1
خلصينا,1
البضي,1
ضربتيه,1
بمط,1
برنه,1
ادعيه,1
بخدمتك,1
جوزتي,1
بتجتمع,1
منيه,1
بباله,1
تقطعي,1
اجتماعيه,1
بيجتمعوا,1
بدخلك,1
مرتخي,1
بياخذني,1
السريعه,1
العامل,1
وتناغم,1
التن,1
الريحه,1
اجتها,1
الشاعريه,1
الفعله,1
يبتلى,1
الاد,1
القول,1
يجيه,1
وجته,1
هالكراسي,1
حطوهم,1
بعدوا,1
تنقلوا,1
هسته,1
كبنا,1
حيعرف,1
حيكتب,1
ازواجهم,1
نقلك,1
كتبته,1
ثلا,1
بعبر,1
